,FAC_MNTPRI_C,FAC_MFODEC_C,FAC_MNTDCO_C,FAC_MNTTVA_C
11654,1721688831.0,1220430.0,0.0,291014613.0
11700,19930890.0,0.0,0.0,2391707.0
11709,1290624718.0,51170.0,0.0,195693143.0
11719,22478940.0,0.0,0.0,4046208.0
11722,637846356.0,482290.0,0.0,114308153.0
11726,322780585.0,32840.0,0.0,54680517.0
11733,3750000.0,0.0,0.0,675000.0
11748,9387173.0,0.0,0.0,1689691.0
11770,19662468.0,0.0,0.0,3539244.0
11778,255439272.0,0.0,0.0,45034068.0
11783,13163059.0,107015.0,0.0,2246951.0
11797,40891094.0,0.0,0.0,7360400.0
11833,676382116.0,0.0,0.0,121748738.0
11835,537285.0,0.0,0.0,32237.0
11838,619240386.0,2805600.0,0.0,111373269.0
11843,26812756.0,153885.0,0.0,3804015.0
11846,1128090.0,0.0,0.0,203056.0
11853,1577000.0,0.0,0.0,193440.0
11868,34458680.0,0.0,0.0,6202560.0
11891,1909494363.0,2567492.0,0.0,324083933.0
11893,265845492.0,0.0,0.0,50510631.0
11914,238205224.0,0.0,0.0,42876928.0
11949,7822315789.0,5295670.0,0.0,1011486066.0
11953,11473711.0,0.0,0.0,1376845.0
11961,211722827.0,0.0,0.0,38110100.0
11962,52986961.0,282567.0,0.0,9588515.0
11965,75411922.0,0.0,0.0,13574152.0
11977,1506797740.0,159713.0,0.0,234248747.0
11986,216092726.0,2089047.0,0.0,39212807.0
11988,779825369.0,0.0,0.0,101614932.0
11996,9781258.0,0.0,0.0,1650465.0
12003,49513054.0,0.0,0.0,8912355.0
12011,20661936.0,0.0,0.0,3719148.0
12015,83157685.0,0.0,0.0,14968371.0
12017,33484724385.0,136766.0,0.0,6005619198.0
12025,11034270.0,0.0,0.0,1986169.0
12030,31902504.0,0.0,0.0,5742444.0
12031,3420366.0,0.0,0.0,615665.0
12041,60220950.0,0.0,0.0,9652041.0
12042,391029.0,0.0,0.0,70385.0
12063,4072050.0,0.0,0.0,624969.0
12082,255000.0,0.0,0.0,45900.0
12100,43365616.0,0.0,0.0,7805812.0
12114,20482290.0,0.0,0.0,2723087.0
12121,26306576.0,0.0,0.0,4735183.0
12154,188492911.0,0.0,0.0,33928717.0
12175,139357390.0,0.0,0.0,25084330.0
12182,15433412.0,0.0,0.0,206550.0
12184,26910000.0,0.0,0.0,4843800.0
12205,76046820.0,0.0,0.0,13688424.0
12211,12810300.0,0.0,0.0,2305848.0
12220,603667555.0,0.0,0.0,36220056.0
12231,22773663.0,0.0,0.0,4099257.0
12242,16303875.0,0.0,0.0,2934701.0
12247,7490404.0,0.0,0.0,1348272.0
12249,1518031350.0,2464065.0,0.0,257414908.0
12258,186474924.0,57795.0,0.0,32077058.0
12260,83797156.0,0.0,0.0,15083484.0
12263,328776824.0,0.0,0.0,59179830.0
12266,23134824.0,0.0,0.0,4164264.0
12272,24065568.0,0.0,0.0,4331808.0
12279,110150328.0,0.0,0.0,15629331.0
12298,23698092.0,0.0,0.0,4265652.0
12313,617200000.0,0.0,0.0,34427999.0
12316,19265820.0,0.0,0.0,3467844.0
12324,1001255183.0,217385.0,0.0,175788615.0
12333,67825800.0,0.0,0.0,4069548.0
12340,14919183.0,0.0,0.0,2685453.0
12343,22716768.0,0.0,0.0,4089024.0
12349,34963711.0,0.0,0.0,6293459.0
12354,9299220.0,0.0,0.0,1673856.0
12361,140000.0,0.0,0.0,16800.0
12363,3590148720.0,176687.0,0.0,646180013.0
12382,133880237.0,0.0,0.0,23656103.0
12388,91676456.0,0.0,0.0,14820860.0
12395,134945850.0,3872.0,0.0,24290954.0
12402,122167240.0,0.0,0.0,21990103.0
12420,1046862389.0,2273610.0,0.0,161898426.0
12424,20999589.0,0.0,0.0,3779921.0
12432,572420627.0,1211037.0,0.0,103253781.0
12456,13876164.0,0.0,0.0,2497704.0
12465,20761176.0,0.0,0.0,0.0
12487,33397999.0,0.0,0.0,2508120.0
12493,35515248.0,0.0,0.0,6392748.0
12496,30025749.0,0.0,0.0,5404632.0
12500,99516840.0,0.0,0.0,17912664.0
12513,17143944.0,0.0,0.0,0.0
12516,657658504.0,1064962.0,0.0,87850766.0
12521,44485435.0,224602.0,0.0,8047756.0
12523,1230060.0,12299.0,0.0,226935.0
12549,42384534.0,0.0,0.0,7629204.0
12558,71853540.0,0.0,0.0,0.0
12565,583640279.0,0.0,0.0,53994167.0
12569,164200476.0,0.0,0.0,29556084.0
12571,22376444.0,0.0,0.0,4027752.0
12572,2082656604.0,0.0,0.0,129157114.0
12582,12000000.0,0.0,0.0,2160000.0
12615,28983161.0,0.0,0.0,4070730.0
12657,10954272.0,0.0,0.0,1971768.0
12671,44809740.0,0.0,0.0,8065753.0
12676,61529196.0,0.0,0.0,11075247.0
12690,7964934.0,0.0,0.0,1433687.0
12691,46057104082.0,2702981.0,0.0,8203270983.0
12716,3477123295.0,4620365.0,0.0,340713588.0
12731,2493858465.0,551641.0,0.0,397715173.0
12764,37391936.0,0.0,0.0,6730549.0
12774,851340275.0,0.0,0.0,153241153.0
12776,41495568.0,0.0,0.0,7469208.0
12778,223446369.0,0.0,0.0,40220342.0
12810,32554213359.0,40725.0,0.0,5771940227.0
12811,363819999.0,108000.0,0.0,65379552.0
12825,423264629.0,999829.0,0.0,47480800.0
12827,76102358.0,0.0,0.0,13698424.0
12831,14454256.0,0.0,0.0,2601770.0
12847,6330594.0,0.0,0.0,1139508.0
12857,8702424.0,0.0,0.0,1566432.0
12864,912276333.0,0.0,0.0,164209744.0
12867,5869552.0,0.0,0.0,704346.0
12870,130436808.0,0.0,0.0,23478624.0
12893,415028399.0,1081575.0,0.0,70170990.0
12895,15423782.0,0.0,0.0,2750480.0
12896,12204603.0,0.0,0.0,0.0
12910,89791200.0,0.0,0.0,16162416.0
12921,22725228.0,0.0,0.0,4090536.0
12928,3681327.0,0.0,0.0,662637.0
12941,17350943.0,0.0,0.0,3123170.0
12947,63272928.0,0.0,0.0,11389116.0
12965,25512780.0,0.0,0.0,4592304.0
12971,59000620.0,0.0,0.0,10620112.0
12986,6382830925.0,0.0,0.0,1129354432.0
12989,20740272.0,0.0,0.0,3733248.0
12994,41469321822.0,4798596.0,1845053.0,7399038763.0
12997,49970045.0,0.0,0.0,8994607.0
13018,237879197.0,0.0,0.0,37526248.0
13023,197672234.0,128429.0,0.0,35623922.0
13046,222253.0,0.0,0.0,40006.0
13068,3133239.0,0.0,0.0,563983.0
13075,86646025.0,0.0,0.0,15596286.0
13094,1484650.0,1497.0,0.0,205706.0
13126,445681160.0,4163724.0,0.0,80107826.0
13132,29714800.0,0.0,0.0,4680269.0
13158,9947500000.0,0.0,0.0,1790550000.0
13159,33283500.0,0.0,0.0,4947600.0
13165,53327738.0,0.0,0.0,8826969.0
13172,5977457.0,0.0,0.0,1132171.0
13177,26954676.0,0.0,0.0,4851840.0
13203,17358720.0,0.0,0.0,3124572.0
13204,26674476.0,0.0,0.0,4801404.0
13206,270739956.0,0.0,0.0,48733188.0
13213,9252699.0,0.0,0.0,1484881.0
13225,177520440.0,0.0,0.0,31953679.0
13230,13252403.0,0.0,0.0,2385432.0
13285,12375148027.0,8868523.0,0.0,2229123063.0
13288,44579804933.0,9207.0,0.0,7677248448.0
13290,1059334732.0,0.0,0.0,139694746.0
13303,794896825.0,0.0,0.0,129178958.0
13305,59934174.0,0.0,0.0,10788151.0
13310,2959604.0,0.0,0.0,532729.0
13314,38465070.0,0.0,0.0,6923710.0
13318,104592343.0,5287.0,0.0,17164270.0
13320,14579685.0,0.0,0.0,2624346.0
13354,54747963.0,0.0,0.0,9854633.0
13371,1120359939.0,4181677.0,0.0,198219091.0
13372,1654758989.0,383466.0,0.0,228926625.0
13379,13694664.0,0.0,0.0,2465028.0
13386,70625841.0,0.0,0.0,9023240.0
13388,13271800.0,0.0,0.0,2388924.0
13411,184049415.0,0.0,0.0,33128895.0
13469,314515000.0,0.0,0.0,56612700.0
13472,294391266.0,0.0,0.0,37027389.0
13477,31578156.0,0.0,0.0,5684064.0
13494,38067767.0,0.0,0.0,6852199.0
13499,36545352.0,0.0,0.0,6578160.0
13523,39202700.0,149759.0,0.0,4023821.0
13526,435009240.0,0.0,0.0,26100554.0
13533,2692994901.0,0.0,0.0,511652145.0
13540,146458683.0,0.0,0.0,24681846.0
13543,226248006.0,0.0,0.0,22927491.0
13568,1458460705.0,29191.0,0.0,159059691.0
13574,4698642680.0,1049187.0,0.0,758802334.0
13591,1144888403.0,1008845.0,0.0,206330076.0
13600,105732212.0,0.0,0.0,19031796.0
13612,237735849.0,0.0,0.0,28528302.0
13629,482590163.0,0.0,0.0,86866226.0
13631,42153480.0,0.0,0.0,0.0
13633,830603694.0,0.0,0.0,62165301.0
13649,1760000.0,0.0,0.0,316800.0
13654,18436721.0,0.0,0.0,3318606.0
13663,19437923.0,0.0,0.0,1758346.0
13668,246807526.0,0.0,0.0,44425347.0
13681,872519278.0,0.0,0.0,104702312.0
13708,24020328.0,0.0,0.0,4323660.0
13731,13694664.0,0.0,0.0,2464992.0
13748,558066275.0,516067.0,0.0,91598712.0
13766,21231069.0,0.0,0.0,3821591.0
13846,56488413.0,0.0,0.0,10167919.0
13847,29889130.0,6712.0,0.0,4039147.0
13865,22173144.0,0.0,0.0,3991164.0
13873,34479540.0,0.0,0.0,6206310.0
13883,97811488.0,0.0,0.0,17593840.0
13886,30407363.0,103608.0,0.0,5544199.0
13893,274039774.0,0.0,0.0,49327146.0
13901,1578813.0,0.0,0.0,284189.0
13908,251645.0,0.0,0.0,41454.0
13909,91062580.0,0.0,0.0,16391268.0
13917,303226020.0,0.0,0.0,54580685.0
13918,97955781.0,0.0,0.0,17631996.0
13920,76170000.0,0.0,0.0,13710600.0
13939,1501000.0,15010.0,0.0,272882.0
13942,4500000.0,0.0,0.0,540000.0
13983,153671955.0,685421.0,0.0,27784327.0
13986,26753536.0,0.0,0.0,4815636.0
13988,701969.0,0.0,0.0,126354.0
13998,87383026.0,0.0,0.0,15728938.0
14005,66672471.0,0.0,0.0,11876856.0
14023,14659055.0,0.0,0.0,1540480.0
14034,13249184.0,0.0,0.0,2384856.0
14043,634845633.0,0.0,0.0,111002858.0
14048,600626127.0,394654.0,0.0,105553170.0
14061,33409072073.0,332691137.0,0.0,6275378403.0
14091,17274838.0,15187.0,0.0,2588057.0
14098,85634016.0,0.0,0.0,0.0
14110,1430729983.0,253411.0,0.0,228188551.0
14120,119259768.0,29512.0,0.0,20929001.0
14126,270192676.0,291559.0,0.0,41307873.0
14134,17022792.0,0.0,0.0,3064102.0
14145,4316646.0,0.0,0.0,776994.0
14147,95974942.0,0.0,0.0,17348657.0
14167,18945444.0,0.0,0.0,3410172.0
14188,145570407.0,0.0,0.0,26202665.0
14228,331930625.0,546998.0,96880.0,58147252.0
14256,7499406.0,0.0,0.0,1349892.0
14263,138568936.0,85238.0,0.0,23284446.0
14273,102425130.0,0.0,0.0,18436521.0
14278,3453174256.0,5229000.0,26145000.0,519552264.0
14279,158677027.0,0.0,0.0,9520620.0
14290,3401590.0,0.0,0.0,612286.0
14292,58996.0,0.0,0.0,10620.0
14296,777052526.0,372100.0,0.0,121779899.0
14299,150369720.0,0.0,0.0,27066540.0
14303,1875573577.0,581383.0,0.0,292870655.0
14330,2026235447.0,18682153.0,0.0,361753008.0
14331,7266799.0,31318.0,0.0,1222941.0
14334,93705566.0,0.0,0.0,16867002.0
14335,148155073.0,0.0,0.0,17778609.0
14339,175516213.0,949823.0,0.0,29786485.0
14347,7068360.0,0.0,0.0,1272300.0
14372,16384640.0,6536.0,0.0,3114323.0
14375,145144716.0,0.0,0.0,26126064.0
14384,405962838.0,0.0,0.0,73073288.0
14394,2658647304.0,18843379.0,0.0,481948321.0
14398,146000576.0,0.0,0.0,21785342.0
14414,278562975.0,0.0,0.0,50102779.0
14417,141572160.0,0.0,0.0,25482996.0
14419,3386192397.0,221782.0,0.0,555665865.0
14437,31578156.0,0.0,0.0,5684064.0
14440,1199912.0,0.0,0.0,71994.0
14442,732397187.0,2481078.0,0.0,123806367.0
14447,1264202318.0,5864967.0,0.0,228612011.0
14450,271487667.0,0.0,0.0,16289261.0
14460,11309330.0,113094.0,0.0,2052457.0
14474,3395000.0,0.0,0.0,611100.0
14490,997251338.0,9064147.0,0.0,181065895.0
14491,6534732.0,0.0,0.0,1176252.0
14495,26728032.0,0.0,0.0,4811040.0
14497,23698092.0,0.0,0.0,4265652.0
14519,3068855.0,0.0,0.0,295768.0
14528,4682211604.0,24911190.0,0.0,824522678.0
14545,327602786.0,2308.0,0.0,43865970.0
14552,23751684.0,0.0,0.0,4275300.0
14559,459554168.0,0.0,0.0,82719749.0
14569,25803807.0,4755.0,0.0,4545037.0
14574,9677485583.0,893495.0,0.0,1585854650.0
14582,39026172.0,0.0,0.0,7024716.0
14590,18892068.0,0.0,0.0,3400565.0
14595,3310539007.0,0.0,0.0,427967470.0
14614,185053375.0,182661.0,0.0,29081302.0
14618,203142556.0,0.0,0.0,36565660.0
14621,17608716.0,0.0,0.0,3169569.0
14626,38651568.0,0.0,0.0,6957282.0
14655,22411499.0,0.0,0.0,4034069.0
14663,9369672.0,0.0,0.0,1686540.0
14667,23384256.0,0.0,0.0,4209165.0
14690,57647808.0,0.0,0.0,10376424.0
14692,188862.0,0.0,0.0,33996.0
14700,2677500.0,0.0,0.0,409950.0
14707,46712000.0,0.0,0.0,5605440.0
14714,6567876.0,0.0,0.0,1182168.0
14738,16458832.0,0.0,0.0,2962590.0
14781,20548164.0,0.0,0.0,3698664.0
14783,8473556.0,0.0,0.0,1525237.0
14797,565201928.0,0.0,0.0,101735610.0
14805,18649308.0,0.0,0.0,3356876.0
14807,44014150.0,0.0,0.0,7922543.0
14829,70500000.0,0.0,0.0,4230000.0
14834,11700216.0,0.0,0.0,2106036.0
14850,570817032.0,0.0,0.0,80373056.0
14854,210394892.0,288000.0,0.0,37119721.0
14859,1967267.0,0.0,0.0,269819.0
14867,2946994865.0,5192901.0,0.0,508725102.0
14879,60136449.0,451304.0,0.0,4813205.0
14897,166241968.0,13995.0,0.0,29832395.0
14900,709344415.0,5257292.0,0.0,128625194.0
14905,74102784.0,0.0,0.0,13338501.0
14914,20000000.0,0.0,0.0,3600000.0
14937,100000000.0,0.0,0.0,12000000.0
14951,36358284.0,0.0,0.0,0.0
14953,27686160.0,0.0,0.0,4983510.0
14980,4752300.0,0.0,0.0,855414.0
14992,25174332.0,0.0,0.0,4531380.0
15000,125173713.0,0.0,0.0,22531263.0
15037,36358284.0,0.0,0.0,0.0
15053,21392760.0,0.0,0.0,3850692.0
15058,791808973.0,4810824.0,0.0,141122670.0
15067,58139680.0,208298.0,0.0,9426646.0
15068,266457700.0,0.0,0.0,47962367.0
15080,9756543.0,0.0,0.0,1756179.0
15108,4798043152.0,0.0,0.0,287882600.0
15109,38943447.0,0.0,0.0,7009821.0
15110,13165173.0,0.0,0.0,2369730.0
15122,24357410.0,0.0,0.0,1461443.0
15127,179231744.0,0.0,0.0,29631606.0
15130,4340700899.0,0.0,0.0,771502840.0
15167,860405450.0,0.0,0.0,154872977.0
15183,59999989.0,0.0,0.0,10799998.0
15188,2208966088.0,1503598.0,0.0,341326003.0
15192,2000000.0,0.0,0.0,240000.0
15193,42191829.0,0.0,0.0,7594526.0
15223,59025106.0,0.0,0.0,3536605.0
15231,198607347.0,0.0,0.0,35749323.0
15234,43556710.0,0.0,0.0,7840210.0
15236,19279020.0,0.0,0.0,3470220.0
15242,25763916.0,0.0,0.0,4637508.0
15257,191351702.0,267928.0,0.0,25460969.0
15270,269199912.0,1425.0,0.0,43911826.0
15274,11457900.0,0.0,0.0,2062422.0
15279,212674050.0,1815055.0,0.0,35252577.0
15282,3553411922.0,35400.0,0.0,452000534.0
15292,16056420.0,0.0,0.0,2890080.0
15299,97531636.0,0.0,0.0,17555598.0
15310,20371123.0,128108.0,0.0,3236860.0
15316,58671195.0,8871.0,0.0,9713862.0
15324,1341630.0,0.0,0.0,241493.0
15328,26729040.0,0.0,0.0,4811232.0
15330,119484768.0,0.0,0.0,12376896.0
15332,7068360.0,0.0,0.0,1272300.0
15360,3914770.0,0.0,0.0,704660.0
15375,10736061.0,0.0,0.0,1932486.0
15381,2394920515.0,30835.0,0.0,341986308.0
15418,324324745.0,0.0,0.0,58378449.0
15420,16051671.0,0.0,0.0,2220127.0
15423,8578525330.0,85442288.0,0.0,1557092973.0
15433,167663868.0,414752.0,0.0,28267188.0
15478,24674280.0,0.0,0.0,4441368.0
15483,40044350.0,0.0,0.0,4994322.0
15485,89314920.0,0.0,0.0,16076676.0
15518,5402093.0,0.0,0.0,414987.0
15523,1767510428.0,0.0,0.0,318151006.0
15524,2261145413.0,7729748.0,0.0,375270715.0
15527,28199064.0,0.0,0.0,5075831.0
15535,44067797.0,0.0,0.0,7932203.0
15539,4409745717.0,39547289.0,0.0,647225620.0
15541,84000.0,0.0,0.0,15120.0
15549,135514352.0,1306194.0,0.0,24596354.0
15551,213795114.0,0.0,0.0,12827708.0
15565,19935532.0,139500.0,0.0,3597665.0
15567,3237839.0,0.0,0.0,558812.0
15569,152265312.0,0.0,0.0,27407748.0
15578,14400000.0,0.0,0.0,2592000.0
15596,13315800.0,0.0,0.0,2396844.0
15600,95646030.0,0.0,0.0,17216284.0
15643,35359632.0,0.0,0.0,0.0
15644,24107668.0,0.0,0.0,4339380.0
15649,208840803.0,84960.0,1200.0,37240270.0
15670,32209464.0,0.0,0.0,5797704.0
15673,153442293.0,0.0,0.0,27619607.0
15685,17846640.0,0.0,0.0,3212395.0
15691,297282084.0,0.0,0.0,53510775.0
15704,13727004.0,0.0,0.0,2470860.0
15719,70637136.0,0.0,0.0,12714684.0
15724,8620764.0,0.0,0.0,1551681.0
15730,472630.0,4726.0,0.0,85924.0
15743,11817135108.0,0.0,0.0,2100910298.0
15751,678949502.0,152711.0,0.0,117769017.0
15752,57741760.0,267461.0,0.0,10989628.0
15768,299068.0,0.0,0.0,53832.0
15779,50565657.0,168357.0,0.0,7059482.0
15806,2502672882.0,0.0,0.0,450480565.0
15832,137187700.0,0.0,0.0,21714786.0
15833,109666430.0,0.0,0.0,16022561.0
15855,282471771.0,28873.0,0.0,45659828.0
15865,150076764.0,0.0,0.0,27013824.0
15872,26527844.0,0.0,0.0,4775011.0
15873,450000.0,0.0,0.0,81000.0
15885,140585908.0,907059.0,0.0,25447133.0
15888,2857749646.0,0.0,0.0,171464981.0
15893,20274317.0,0.0,0.0,3649380.0
15906,302800000.0,0.0,0.0,18864000.0
15910,46644862.0,0.0,0.0,8395992.0
15930,1953010004.0,0.0,0.0,203938826.0
15948,26777088.0,0.0,0.0,4819878.0
15951,1964282103.0,16979265.0,0.0,355732369.0
15958,138787320.0,0.0,0.0,24981711.0
15969,34016379.0,0.0,0.0,6122946.0
15982,100461250.0,0.0,0.0,14513384.0
15998,26285316.0,0.0,0.0,4731360.0
16006,812764904.0,0.0,0.0,106080645.0
16058,49471092.0,0.0,0.0,8904792.0
16061,41219748.0,0.0,0.0,7419552.0
16063,4311926.0,0.0,0.0,776146.0
16070,1020000.0,0.0,0.0,183600.0
16095,40870798.0,0.0,0.0,7356738.0
16099,88754501.0,0.0,0.0,15975802.0
16101,86379212.0,0.0,0.0,11037412.0
16117,2752066.0,0.0,0.0,495372.0
16138,15437471.0,0.0,0.0,2778742.0
16140,1166459259.0,0.0,0.0,69987557.0
16147,58112.0,0.0,0.0,10460.0
16168,4373630843.0,1676446.0,9996934.0,772419669.0
16176,28528115.0,0.0,0.0,3423374.0
16186,45716649.0,0.0,0.0,8229003.0
16208,40948579.0,98147.0,0.0,7217858.0
16218,101324310.0,0.0,0.0,6079459.0
16236,28279188.0,0.0,0.0,5090256.0
16239,31080.0,0.0,0.0,5594.0
16252,50083080.0,0.0,0.0,9014952.0
16254,14954517.0,0.0,0.0,2691810.0
16260,150491285.0,0.0,0.0,26397649.0
16274,152558748.0,0.0,0.0,27460572.0
16279,161815644.0,0.0,0.0,29111473.0
16283,125607717.0,0.0,0.0,22609395.0
16287,47858300.0,0.0,0.0,2871499.0
16290,23626884.0,0.0,0.0,4252836.0
16291,2280000.0,0.0,0.0,410400.0
16295,19803204.0,0.0,0.0,3564576.0
16309,60761280.0,0.0,0.0,0.0
16311,584095606.0,5109061.0,0.0,105592035.0
16350,76987056.0,0.0,0.0,13857564.0
16380,113841436.0,0.0,0.0,16458952.0
16417,29296995.0,0.0,0.0,5273459.0
16420,163192162.0,0.0,0.0,29374506.0
16437,29883383.0,6631.0,0.0,4424338.0
16454,530120.0,3273.0,0.0,96947.0
16455,57039068.0,23825.0,0.0,8501164.0
16466,23924070.0,0.0,0.0,4306330.0
16469,1698390.0,0.0,0.0,278710.0
16479,12435240.0,0.0,0.0,2238342.0
16495,542765.0,0.0,0.0,97700.0
16496,1587530.0,0.0,0.0,285754.0
16512,12816221.0,0.0,0.0,2306917.0
16540,62000000.0,200000.0,0.0,9984000.0
16547,18222757.0,144937.0,0.0,3163439.0
16563,2351974.0,0.0,0.0,423356.0
16589,425242656.0,0.0,0.0,76543680.0
16602,48922817.0,0.0,0.0,8806105.0
16613,35359632.0,0.0,0.0,0.0
16618,1752213.0,0.0,0.0,315397.0
16619,15006000.0,0.0,0.0,1900920.0
16624,2120433280.0,11481145.0,0.0,377384758.0
16635,5494596.0,0.0,0.0,989019.0
16638,88364424.0,0.0,0.0,15905604.0
16643,8120772.0,0.0,0.0,1458487.0
16653,26141160.0,0.0,0.0,4705404.0
16663,27121554.0,0.0,0.0,4881882.0
16669,272252491.0,258854.0,0.0,47186371.0
16672,497421381.0,0.0,0.0,89535833.0
16680,52643124.0,0.0,0.0,9475704.0
16721,29893704.0,0.0,0.0,5679780.0
16730,174656807.0,0.0,0.0,31438227.0
16749,157544048.0,0.0,0.0,28357906.0
16755,127722926.0,131182.0,0.0,23013732.0
16769,1242925917.0,1959688.0,59460.0,210080106.0
16773,71075480.0,0.0,0.0,4264530.0
16786,48042152.0,15479.0,0.0,6663156.0
16787,36304368.0,0.0,0.0,6534792.0
16796,261580005.0,131061.0,0.0,46021463.0
16797,445364248.0,0.0,0.0,53443709.0
16829,382959316.0,0.0,0.0,44812658.0
16830,1674622628.0,0.0,0.0,100477361.0
16831,186455571.0,0.0,0.0,32665777.0
16832,109300.0,0.0,0.0,19674.0
16835,42296676.0,0.0,0.0,7613400.0
16841,50780580.0,0.0,0.0,9140505.0
16895,41318550.0,0.0,0.0,7437342.0
16899,1222474.0,0.0,0.0,220045.0
16914,856303532.0,0.0,0.0,161218932.0
16958,10522059.0,0.0,0.0,1893972.0
16965,457883.0,0.0,0.0,82418.0
16967,10169990.0,0.0,0.0,1830598.0
16972,3742093.0,0.0,0.0,673571.0
16991,9172854.0,0.0,0.0,1651113.0
17000,17375585.0,100603.0,0.0,3108315.0
17003,13694664.0,0.0,0.0,2464992.0
17005,11980500.0,0.0,0.0,2156490.0
17026,7666296.0,0.0,0.0,1379935.0
17035,29750760.0,0.0,0.0,5355132.0
17036,36505292.0,0.0,0.0,5148960.0
17037,19366820.0,0.0,0.0,3486020.0
17044,950000.0,0.0,0.0,114000.0
17049,96362636.0,0.0,0.0,17345272.0
17054,54243108.0,0.0,0.0,9763764.0
17059,2277658792.0,517746.0,0.0,380407374.0
17062,38195610.0,0.0,0.0,6875196.0
17075,10310477.0,0.0,0.0,1237257.0
17076,56838990.0,0.0,0.0,10799408.0
17087,1312381161.0,5805789.0,0.0,201388988.0
17099,135000000.0,0.0,0.0,24300000.0
17103,48604395.0,0.0,0.0,8748699.0
17110,5235578511.0,1731205.0,0.0,358923341.0
17122,1329266750.0,0.0,0.0,239268002.0
17141,529713066.0,0.0,0.0,95348339.0
17149,74908488.0,0.0,0.0,13483512.0
17154,17917210.0,0.0,0.0,3225100.0
17155,42083420.0,0.0,0.0,5200898.0
17157,5031408.0,0.0,0.0,905654.0
17161,33940376.0,0.0,0.0,6109268.0
17178,120893520.0,0.0,0.0,21760836.0
17191,59163552.0,0.0,0.0,10649436.0
17205,10807872.0,0.0,0.0,1945416.0
17211,9315538874.0,2292873.0,0.0,1677209718.0
17215,22915800.0,0.0,0.0,4124844.0
17220,3999369152.0,1312074.0,0.0,719255604.0
17228,80916101.0,0.0,0.0,14564898.0
17243,704689272.0,0.0,0.0,98944068.0
17253,7474536200.0,0.0,0.0,1242700508.0
17254,46816830.0,19434.0,0.0,8430524.0
17257,860446450.0,0.0,0.0,154880361.0
17273,50055588.0,0.0,0.0,9009792.0
17274,848490641.0,0.0,0.0,106280916.0
17275,57816624.0,0.0,0.0,10407000.0
17287,6746667.0,0.0,0.0,1214400.0
17312,379712562.0,0.0,0.0,68348263.0
17337,330182113.0,0.0,0.0,62310614.0
17339,94911848.0,0.0,0.0,17084107.0
17351,15594077.0,0.0,0.0,2458720.0
17355,177843432.0,0.0,0.0,19306656.0
17367,37720843.0,0.0,0.0,5493371.0
17401,85841163.0,83820.0,0.0,15466492.0
17408,630152241.0,0.0,0.0,111993856.0
17415,15995366.0,0.0,0.0,2841047.0
17438,161951746.0,1071990.0,0.0,29380977.0
17442,267904170.0,0.0,0.0,48222751.0
17443,17448996.0,0.0,0.0,3140820.0
17454,24364417.0,0.0,0.0,4385590.0
17470,13218800.0,0.0,0.0,1586256.0
17476,35049192.0,0.0,0.0,0.0
17480,23100358757.0,8201000.0,0.0,2509421947.0
17495,132545186.0,0.0,0.0,23858133.0
17511,10268898.0,0.0,0.0,1848402.0
17513,73730512.0,0.0,0.0,13271484.0
17524,63326321.0,0.0,0.0,8693867.0
17528,28934448.0,0.0,0.0,5208192.0
17539,1410963897.0,0.0,0.0,150634713.0
17565,27584260.0,0.0,0.0,4965169.0
17588,64118300.0,0.0,0.0,3847098.0
17592,302941552.0,0.0,0.0,54529465.0
17594,7810280.0,0.0,0.0,885620.0
17616,16325903352.0,0.0,0.0,2934545577.0
17632,28102965.0,26860.0,0.0,4378770.0
17636,360889127.0,26788.0,0.0,54899902.0
17637,336132371.0,2176828.0,0.0,19894342.0
17668,498898716.0,0.0,0.0,89801768.0
17670,894000.0,0.0,0.0,115980.0
17683,746543430.0,0.0,0.0,44792603.0
17692,326858040.0,0.0,0.0,58834452.0
17693,36679308.0,0.0,0.0,6602268.0
17694,34480971.0,0.0,0.0,6206571.0
17699,44723220.0,0.0,0.0,8050182.0
17721,20609064.0,0.0,0.0,3709620.0
17728,75475656.0,0.0,0.0,13954769.0
17730,1526847068.0,7177.0,0.0,254558165.0
17747,2154586325.0,289716.0,0.0,373931545.0
17750,16986036.0,0.0,0.0,3057480.0
17759,31535962.0,0.0,0.0,5676471.0
17762,14781180.0,0.0,0.0,2660616.0
17774,8320980.0,0.0,0.0,1497780.0
17796,58383660.0,0.0,0.0,10509057.0
17799,105946362.0,0.0,0.0,19070346.0
17801,24641736.0,0.0,0.0,0.0
17806,147949681.0,39360.0,0.0,24900774.0
17815,3611740.0,0.0,0.0,650114.0
17817,87336158.0,0.0,0.0,15720507.0
17825,46282484.0,0.0,0.0,5205120.0
17844,31692288.0,0.0,0.0,5704608.0
17849,4688560.0,0.0,0.0,843941.0
17855,17980926.0,0.0,0.0,1078855.0
17862,736788262.0,267147.0,0.0,105252494.0
17863,38783500.0,0.0,0.0,6981030.0
17865,27138648.0,0.0,0.0,4884948.0
17866,149700000.0,0.0,0.0,17964000.0
17884,53766564.0,0.0,0.0,9677983.0
17891,2150690242.0,2934039.0,0.0,340986804.0
17908,472654778.0,0.0,0.0,73545050.0
17922,24065568.0,0.0,0.0,4331808.0
17926,4259007.0,0.0,0.0,766620.0
17929,238838112.0,0.0,0.0,42966860.0
17931,73485978.0,0.0,0.0,10526034.0
17936,9277537.0,0.0,0.0,1669957.0
17959,200429571.0,0.0,0.0,38081619.0
