,ADB_MNTORD,target,GROUP
12229,135691995.0,0.0,0
12231,233422710.0,0.0,0
12232,22616065.0,16.818598164611952,1
12236,21136000.0,16.175363964314652,1
12239,6643800.0,19.80794813152844,1
12246,50715959.0,0.0,0
12248,1549860.0,12.822608723718279,1
12252,171563085.0,14.990410821804257,1
12256,842782600.0,16.670753919965033,1
12263,4094733959.0,0.0,0
12264,960000.0,15.97635361449013,1
12271,346567486.0,17.655274735901028,1
12272,141501448.0,16.55709527228068,1
12274,9396106.0,13.00987306056825,1
12275,3366030.0,17.38466101238637,1
12277,79680749.0,17.351718641699655,1
12279,139771388.0,15.739759356223798,1
12282,66086756.0,15.102075739868107,1
12296,344110771.0,14.401551255106922,1
12301,1409000.0,13.924897556449224,1
12307,120643683.0,13.646792453223679,1
12320,900000.0,16.117805508871175,1
12323,210192450.0,17.997469994201698,1
12327,800000.0,15.209388590220088,1
12329,89314455.0,19.709976351679643,1
12331,11338040.0,12.042382442123552,1
12335,439877323.0,17.81250083929686,1
12336,2087978755.0,0.0,0
12339,56508425.0,0.0,0
12340,2705704364.0,20.57656078401664,1
12341,54948517.0,9.426096704856377,1
12343,331715926.0,0.0,0
12344,25868050.0,17.338576455369243,1
12349,1100753877.0,0.0,0
12355,5338920.0,17.04128747542087,1
12358,98659960.0,14.572128189477846,1
12359,24925185.0,13.489961841859849,1
12362,100208838.0,13.650429525552724,1
12367,61800000.0,16.15764227253614,1
12370,5150573.0,0.0,0
12374,44697102.0,15.055097676350625,1
12394,21836853.0,11.366604056257305,1
12399,66320371.0,12.96636666136691,1
12402,1464978590.0,18.92984055902916,1
12403,2456617.0,17.663156693188633,1
12408,237979.0,0.0,0
12409,7441037.0,13.249062986448376,1
12410,2867990.0,16.255600352027894,1
12418,117908925.0,19.509128808127027,1
12421,646951152.0,18.661541974096874,1
12423,1139208.0,15.117313455353635,1
12430,480000.0,16.091359504273733,1
12431,29600000.0,17.13762688885708,1
12433,39584051.0,0.0,0
12436,16084441.0,0.0,0
12442,1988000.0,14.9270989582268,1
12443,594720.0,15.131963294651172,1
12449,4112120.0,16.410690635270743,1
12450,123018000.0,16.334643176243574,1
12453,23580000.0,14.027080189117214,1
12456,1038263701.0,0.0,0
12458,3252594.0,13.452055538313168,1
12462,7705200.0,16.54562292318883,1
12465,520249356.0,0.0,0
12467,8175000.0,0.0,0
12470,16370200.0,14.070646452909136,1
12472,7680091.0,16.107018019941016,1
12473,9261326.0,18.807068497690345,1
12488,67496862.0,16.147278848688742,1
12489,1374000.0,19.17784146099455,1
12491,953440.0,0.0,0
12493,2427481459.0,17.982298161874148,1
12496,83227248.0,14.70051080910678,1
12497,4542320.0,0.0,0
12500,82092600.0,17.713725813656012,1
12521,523093030.0,0.0,0
12526,2300000.0,17.188843061551584,1
12527,150347715.0,17.041236785155302,1
12528,19272173.0,18.8290363571893,1
12542,48484997.0,16.26103185437987,1
12550,14812240.0,14.616069399145214,1
12555,1615040.0,15.385210887691036,1
12558,34644441.0,0.0,0
12559,3069000.0,14.374084088652552,1
12571,246193752.0,0.0,0
12578,237440.0,14.919323632403591,1
12582,43963198.0,17.121311396092864,1
12588,87002138.0,16.275371670391277,1
12589,39451200.0,14.475444742842887,1
12593,2050000.0,13.508795162226086,1
12594,89537350.0,16.248432270726315,1
12595,1769600.0,15.689703106419273,1
12596,40150624.0,15.614100645313128,1
12602,1960000.0,18.782470819272152,1
12604,73640.0,16.30709916698948,1
12605,99550627.0,12.187363719924194,1
12611,259946676.0,17.954118322951942,1
12631,9654832.0,15.18557288960978,1
12636,802655392.0,0.0,0
12640,43359336.0,15.281126366712199,1
12641,331028538.0,0.0,0
12643,48875600.0,0.0,0
12649,240000.0,0.0,0
12654,15393100.0,20.56810237776457,1
12666,55508315.0,13.470551005760953,1
12669,7096520.0,0.0,0
12675,39622914.0,14.904650458213197,1
12681,565810000.0,14.064214247898333,1
12683,216519836.0,14.55834416759491,1
12684,14999900.0,14.884946321313706,1
12687,6453370.0,0.0,0
12690,1017881472.0,0.0,0
12693,2365045795.0,0.0,0
12699,20484332.0,16.170601664704403,1
12716,17850397.0,0.0,0
12718,104088980.0,16.653209298162455,1
12719,4233600.0,16.68139379355334,1
12726,20366962.0,15.88468077977948,1
12728,185497455.0,0.0,0
12729,491849553.0,17.003647259886428,1
12732,55073918.0,17.456630807537223,1
12735,1593000.0,15.255832534306974,1
12736,4391066.0,16.728458218254875,1
12738,615969807.0,0.0,0
12739,676228867.0,0.0,0
12746,9900000.0,16.815370849515922,1
12747,506802689.0,14.09889616380774,1
12763,1739488.0,15.311748864760231,1
12771,7096769.0,0.0,0
12774,12827633685.0,0.0,0
12778,4326834535.0,17.786520289295254,1
12780,2147600.0,0.0,0
12783,1313175477.0,0.0,0
12787,100048905.0,0.0,0
12794,6473810.0,15.014962558840015,1
12808,99737151.0,15.279832520871846,1
12816,44144100.0,14.993913830318403,1
12818,53458944.0,17.254875919363105,1
12819,603222942.0,18.457086768815266,1
12821,98887100.0,14.731028991692972,1
12823,58077800.0,16.3500015009622,1
12827,1799583291.0,17.525485430810296,1
12830,903563.0,15.2111322836569,1
12834,29562582.0,12.954642706985869,1
12835,362500.0,15.636218610925965,1
12838,85002786.0,0.0,0
12842,432710045.0,0.0,0
12844,646923848.0,0.0,0
12846,1190000.0,14.3818874381176,1
12848,216768.0,12.702413875095193,1
12849,12182561.0,13.502923583723698,1
12850,338304075.0,17.651114658473894,1
12851,8069460.0,18.834275953042567,1
12861,1500000.0,14.166004740287919,1
12864,16011300.0,0.0,0
12867,24265239.0,18.358905111852668,1
12870,1149836890.0,15.556704362754733,1
12875,224251008.0,17.5185460903244,1
12877,79522658.0,12.954595401617885,1
12885,302806666.0,18.06228492014889,1
12888,1915377.0,15.5492421766783,1
12894,88381948.0,14.610938115421247,1
12895,1079465726.0,0.0,0
12896,474662188.0,0.0,0
12905,996532680.0,15.167211921518307,1
12906,83420033.0,14.245655270448122,1
12910,989475510.0,17.98249935731676,1
12915,5847490.0,19.51913299648205,1
12916,5921543.0,16.3883651252176,1
12917,239710890.0,0.0,0
12921,1484209367.0,18.190814432943952,1
12924,16472501.0,14.455503766781284,1
12935,42325831.0,15.014228177966027,1
12936,21974580.0,15.111177010319992,1
12937,10546800.0,0.0,0
12940,52448382.0,15.219834652202385,1
12943,919037954.0,0.0,0
12945,24307789.0,0.0,0
12946,652718189.0,0.0,0
12947,907246403.0,15.841109769750538,1
12950,22410603.0,12.995749716290655,1
12952,129368567.0,16.179064778131853,1
12958,56779938.0,0.0,0
12974,102749899.0,0.0,0
12975,4266350.0,0.0,0
12976,19086997.0,14.497745415104545,1
12977,125897642.0,16.597559020440293,1
12978,215600.0,13.882106960211287,1
12979,728345584.0,18.57792893296956,1
12980,22250293.0,15.276659808654182,1
12981,11159836.0,15.805553511896525,1
12983,19600907.0,0.0,0
12985,12358957.0,13.345463727785392,1
12989,101949480.0,12.326922086069045,1
12990,130006443.0,15.75785908625732,1
12991,6028909.0,0.0,0
12992,397097284.0,0.0,0
12993,1079280.0,15.598722601806937,1
12994,768045998.0,14.811329034171871,1
13000,47228320.0,16.237542368594717,1
13003,427806920.0,0.0,0
13014,62088560.0,13.996421954282475,1
13015,25831072.0,17.55201962211276,1
13019,1688816.0,15.539720934383741,1
13025,3599750.0,16.095613715519587,1
13029,162444953.0,15.921691518535605,1
13036,165068039.0,0.0,0
13037,782040.0,18.990745086555933,1
13040,215755.0,14.742884444151278,1
13041,5116240.0,15.150661350329278,1
13049,720000.0,18.439550956292642,1
13050,88954025.0,18.041532981499238,1
13053,2709740.0,16.744816663228622,1
13055,144222633.0,0.0,0
13056,210000.0,13.310169864428856,1
13057,3443050723.0,0.0,0
13063,32604143.0,13.946674776040568,1
13064,2360000.0,14.930980291460145,1
13068,143078485.0,0.0,0
13069,23127200.0,15.16689846611254,1
13077,346505713.0,15.40436630334001,1
13079,5028295.0,17.860027032560698,1
13081,1362578520.0,15.139998130033314,1
13083,67434961.0,0.0,0
13084,126484675.0,20.002965181005496,1
13086,1250000.0,14.846309279492626,1
13095,400000.0,14.799086036644026,1
13113,695519048.0,14.684021814750675,1
13115,394260546.0,16.851925120280125,1
13117,17017087.0,19.688484594839746,1
13120,472000.0,17.018582029375928,1
13122,11919705030.0,0.0,0
13123,8119438.0,13.111259962004626,1
13133,273991326.0,0.6931471805599453,1
13134,357698299.0,18.046371089942973,1
13138,347444130.0,15.18009291007836,1
13139,293983420.0,0.0,0
13145,981296.0,0.0,0
13154,27733000.0,16.94307463065167,1
13156,167371000.0,18.86754011160592,1
13158,286516178.0,0.0,0
13168,1868435.0,16.956306131614337,1
13170,528064.0,14.481833668491484,1
13171,71462636.0,13.279197881123618,1
13173,147332000.0,15.730715519357874,1
13175,83427229.0,0.0,0
13177,371374807.0,15.948760603239329,1
13178,37803192.0,13.87631586933772,1
13182,13208524.0,17.788819237254035,1
13183,80996472.0,12.761643119347449,1
13184,2938200.0,16.34888311300626,1
13188,375545789.0,18.171244448019085,1
13195,1250000.0,15.598672339438204,1
13202,20000000.0,14.018245666513163,1
13203,308361034.0,16.0519198435321,1
13205,24528000.0,0.0,0
13207,62862081.0,15.661891568483082,1
13211,40408487.0,13.84582247460222,1
13212,219403.0,15.129594107720784,1
13238,5602966.0,0.0,0
13245,498240.0,14.002740880363875,1
13259,25221040.0,16.904220566012935,1
13261,791570008.0,17.062437836001767,1
13265,2996000.0,17.13551816599087,1
13266,70000.0,14.772843420127026,1
13271,18207000.0,16.38942674680798,1
13273,12441595.0,17.72913689736529,1
13274,53969501.0,16.571307649055885,1
13276,282290610.0,0.0,0
13283,1425005566.0,0.0,0
13286,294188791.0,14.884149775259898,1
13287,62524111.0,18.606701458750468,1
13295,40395838.0,18.001712816720115,1
13297,350000.0,16.80920190023417,1
13308,29462300.0,0.0,0
13309,2098155.0,13.798263681951699,1
13310,2118909701.0,18.86693400920831,1
13311,3661216.0,12.186568673632033,1
13313,848999.0,0.0,0
13316,841663366.0,0.0,0
13325,30489726.0,17.669948390268388,1
13329,25570600.0,16.487692032390882,1
13332,46202978.0,14.462830007014887,1
13334,227290532.0,16.392519900580748,1
13344,732476858.0,0.0,0
13346,86234420.0,0.0,0
13354,702634881.0,17.478392280690688,1
13356,3366000.0,16.26404968703818,1
13357,2614989.0,0.0,0
13361,1860000.0,12.55577483622839,1
13364,173731973.0,0.0,0
13365,24785500.0,0.0,0
13366,103549432.0,17.58218975233381,1
13373,65036148.0,15.831068030972464,1
13379,214852023.0,0.0,0
13385,245742177.0,0.0,0
13388,17105760.0,0.0,0
13390,128471272.0,0.0,0
13391,8929264.0,13.997416194942241,1
13392,41114562.0,14.201799642419186,1
13395,299443.0,0.0,0
13402,12832400.0,16.936665146766586,1
13403,54788137.0,15.938671213458596,1
13406,15722060.0,13.005748658999483,1
13411,19270000.0,0.0,0
13412,24679594.0,12.339764025356061,1
13418,145241480.0,11.155778981302682,1
13420,13223066.0,16.296156560739405,1
13422,7537508.0,16.800801762772952,1
13433,64229587.0,15.32601481372368,1
13436,46780740.0,14.10077746625362,1
13441,17999850.0,14.06698886170575,1
13443,147022873.0,18.024196477092172,1
13446,270000.0,17.32586821703726,1
13470,130155218.0,14.381104441426196,1
13471,1279790.0,14.666929486501848,1
13473,108562825.0,16.598079127948328,1
13491,41473585.0,15.254118392911662,1
13499,1267792136.0,17.740224077107086,1
13505,33636043.0,13.934296645950985,1
13509,10833315.0,0.0,0
13510,68617000.0,14.007832774377887,1
13514,71800586.0,16.043573916293617,1
13517,140600.0,13.946036062430133,1
13525,24119000.0,16.658770384337153,1
13528,1400970741.0,0.0,0
13535,309911275.0,16.221157075730964,1
13539,4500000.0,16.80835571781349,1
13543,24514223925.0,0.0,0
13548,7479050.0,13.965123816389806,1
13554,596982702.0,10.991544327264721,1
13555,2354497180.0,16.120022693019518,1
13558,100047789.0,17.624533326749965,1
13565,7035750.0,14.738179306976088,1
13568,179424.0,19.182660183101703,1
13569,13305000.0,15.531030785496302,1
13571,2055552.0,0.0,0
13573,494000.0,14.807169581741176,1
13577,226660810.0,19.219682313694527,1
13579,8409093.0,14.83603372945767,1
13581,30394039.0,13.941875331612033,1
13583,1999140106.0,16.902716798823327,1
13587,23328600.0,15.764190866582195,1
13588,91389277.0,15.217987521597808,1
13589,4341796.0,16.64186715404278,1
13595,171010129.0,17.987738883631454,1
13598,37187200.0,14.287001830120378,1
13599,138001065.0,19.38243037558613,1
13600,5163094817.0,21.090668267199515,1
13606,207657950.0,0.0,0
13608,64550230.0,0.0,0
13612,48485706.0,16.200140138348658,1
13613,61886400.0,15.930536521998267,1
13616,4600000.0,16.0539290073324,1
13617,44601527.0,14.565404261993418,1
13621,80315520.0,18.622568135303432,1
13622,77556782.0,16.242828789709062,1
13623,113543947.0,15.874461978578234,1
13629,3480411030.0,19.885736538418147,1
13635,27000000.0,11.94820177065002,1
13636,144685747.0,19.576808830183847,1
13638,2456067.0,12.801662122495316,1
13645,18826221.0,0.0,0
13648,267200.0,16.488128104816766,1
13651,32588870.0,16.676327968053418,1
13661,4769499.0,16.264825608059983,1
13663,12400000.0,13.92829177200766,1
13667,198349152.0,0.0,0
13669,2413490.0,14.621632789881534,1
13672,99648847.0,15.716154924913043,1
13679,14948690.0,16.730763095028212,1
13681,34842374.0,0.0,0
13683,68189139.0,16.059087091359622,1
13685,1028000.0,14.253042647063047,1
13706,28235414.0,16.338483729441748,1
13708,1067319576.0,0.0,0
13711,10066000.0,19.831913492335605,1
13713,43827970.0,16.257238271158304,1
13716,23907600.0,15.10939408212037,1
13725,750000.0,17.300787074570977,1
13727,40358640.0,16.093073286505778,1
13728,557871647.0,16.787467269558398,1
13731,463627260.0,0.0,0
13732,328675600.0,17.228366513571512,1
13733,150804000.0,0.0,0
13735,452917138.0,16.293334182247413,1
13736,31228152.0,12.28594610811334,1
13738,75010017.0,13.533493740938829,1
13746,320550.0,14.33395845823197,1
13752,3449119.0,14.77483166010097,1
13758,17997000.0,0.0,0
13765,269138176.0,0.0,0
13773,1637500.0,17.011180435607315,1
13775,1244400.0,12.028278823059594,1
13782,26883938.0,0.0,0
13790,362315013.0,18.020958339909406,1
13792,47120388.0,0.0,0
13797,630610570.0,0.0,0
13799,125595813.0,0.0,0
13800,476688169.0,17.597125083681036,1
13804,16952400.0,0.0,0
13807,442972.0,16.4967710307319,1
13808,6256188.0,0.0,0
13818,3433852355.0,0.0,0
13820,948760.0,18.199888763027914,1
13822,35827000.0,17.41738685323663,1
13828,308011882.0,14.90250967402385,1
13835,17969686.0,15.64612384612508,1
13838,258624987.0,0.0,0
13849,29496955.0,15.014741638063624,1
13857,645412.0,0.0,0
13858,234811894.0,0.0,0
13865,982802835.0,0.0,0
13873,704031925.0,19.04364590340999,1
13876,2673099128.0,0.0,0
13877,5500000.0,15.377131862169527,1
13880,102463380.0,0.0,0
13893,2551721403.0,0.0,0
13896,16381300.0,13.73997202458407,1
13900,7110900.0,16.464862996330847,1
13909,475915490.0,0.0,0
13912,11595860.0,11.945661971561506,1
13915,13193360.0,13.993235734233757,1
13918,617538132.0,0.0,0
13921,59597792.0,15.878347757377446,1
13927,54890000.0,15.24738183104565,1
13941,82944774.0,16.21488773220412,1
13943,62861618.0,0.0,0
13952,332000.0,16.54136740879598,1
13955,2461480.0,15.945152102856605,1
13956,9949160.0,14.590374582510742,1
13962,99870803.0,0.0,0
13964,11688315.0,13.424239732688848,1
13973,21375514.0,18.28882945915593,1
13974,149092124.0,16.061484346250406,1
13980,27033210.0,14.141318994988302,1
13988,5052858.0,16.45521439283568,1
13990,34349963.0,14.778652050771065,1
13994,34443500.0,19.428011642998012,1
13995,142857723.0,0.0,0
13996,6448265.0,16.778365496532864,1
13998,361429288.0,0.0,0
13999,50608071.0,15.000688235295112,1
14001,5902585.0,15.025105031058267,1
14006,3536943127.0,0.0,0
14015,35755641.0,0.0,0
14016,208425.0,0.0,0
14020,26214524.0,13.39426814008789,1
14021,272566496.0,15.26601651178646,1
14025,9983616.0,16.532136944894553,1
14026,16427113.0,22.90714307982498,1
14029,25482679.0,14.971117358152194,1
14035,34290000.0,15.940939410917226,1
14041,675998.0,16.264702461508264,1
14046,209199394.0,16.97385390677049,1
14051,11952634.0,16.624058550823232,1
14052,100351770.0,15.025189451554118,1
14053,92033061.0,0.0,0
14064,14087000.0,13.534023920774985,1
14067,999000.0,17.363481273633735,1
14069,60852650.0,0.0,0
14074,500000.0,17.436225806081723,1
14078,64312596.0,16.64496980538582,1
14080,166614.0,14.865659579026447,1
14086,2550000.0,13.818017413175454,1
14087,2942214328.0,0.0,0
14089,10273080.0,12.994404998081293,1
14095,4316065.0,15.356662991507413,1
14096,210000.0,0.0,0
14101,735617335.0,0.0,0
14103,875973.0,0.0,0
14106,319149529.0,0.0,0
14118,27246200.0,17.355300038581234,1
14124,107285.0,12.437097061095251,1
14129,593160056.0,17.427118043609187,1
14133,1239000.0,0.0,0
14141,139494002.0,15.4836205048032,1
14156,55871543.0,14.741266750685885,1
14159,764766224.0,0.0,0
14164,522129894.0,16.87180956930651,1
14166,50426694.0,15.844162231148056,1
14168,5142113.0,0.0,0
14173,690000.0,15.260878220578162,1
14175,1358801.0,0.0,0
14176,60238634.0,15.492716271793293,1
14183,79525520.0,16.251761484545252,1
14184,36157642.0,0.0,0
14188,1869771916.0,0.0,0
14194,6277920.0,17.079931325055945,1
14195,16822080.0,0.0,0
14203,46869080.0,14.946331210118071,1
14204,265785688.0,17.021937819994807,1
14205,416761259.0,16.36954906957962,1
14209,50919478.0,17.965186289705837,1
14214,9060565.0,20.22345812248372,1
14215,18865500.0,15.052893573277824,1
14219,6995198.0,15.921203496698475,1
14222,593645349.0,16.347676438736528,1
14229,87224066.0,14.74361088129392,1
14240,31374180.0,14.484459303807846,1
14256,228476070.0,18.18694779737682,1
14258,247500.0,16.502661414595813,1
14266,371084476.0,0.0,0
14272,1119403945.0,18.58330863901318,1
14273,2324511671.0,0.0,0
14274,749114.0,14.883354656709615,1
14281,1156944463.0,0.0,0
14282,48894285.0,0.0,0
14285,18925897.0,0.0,0
14289,30515422.0,0.0,0
14298,8184000.0,16.245656681386738,1
14307,53536600.0,0.0,0
14312,13342500.0,14.526152312155704,1
14318,224009508.0,0.0,0
14321,92123662.0,17.030320126807606,1
14324,2172360.0,15.551690895042071,1
14327,471715046.0,16.036279663620007,1
14333,256389635.0,18.9919014366013,1
14334,1567624497.0,0.0,0
14335,1186574706.0,0.0,0
14336,2950000.0,17.85098894306611,1
14349,20799761.0,14.970139534877568,1
14361,167400.0,15.365144749050932,1
14364,3540000.0,0.0,0
14365,469000.0,0.0,0
14366,8956200.0,0.0,0
14370,2275507.0,18.057456471333392,1
14375,2218695035.0,16.29297055009208,1
14381,25675453.0,15.180733211846585,1
14384,8780772409.0,0.0,0
14385,15991800.0,18.376558225356604,1
14386,8238000.0,15.456641110891745,1
14388,725822064.0,14.219320296704273,1
14399,1956598875.0,0.0,0
14401,411919375.0,0.0,0
14402,66015228.0,15.431935802040325,1
14406,767506784.0,0.0,0
14413,282591000.0,14.370281485637774,1
14415,6628836.0,0.0,0
14417,3438825617.0,0.0,0
14422,5975000.0,17.43520433629142,1
14425,81084121.0,0.0,0
14427,18000000.0,15.776738080502687,1
14430,85344815.0,15.719955797540463,1
14445,7118239.0,15.141966269560571,1
14449,83217200.0,15.885148450532649,1
14450,1000000.0,0.0,0
14454,6612284.0,0.0,0
14455,160223097.0,17.011764915938347,1
14458,554081.0,0.0,0
14462,1240000.0,19.26808865828341,1
14463,399984.0,16.263322805729715,1
14469,48978351.0,14.78015059493902,1
14473,2700000.0,0.0,0
14478,522540659.0,0.0,0
14483,10246347.0,0.0,0
14487,617568336.0,17.879131238503284,1
14488,1031064229.0,13.414998662419707,1
14496,162000.0,15.915306902894454,1
14502,181474931.0,0.0,0
14503,5221800.0,12.947078604273301,1
14505,58593170.0,15.354346161604596,1
14506,87023067.0,0.0,0
14516,5071694492.0,0.0,0
14517,14618063.0,16.166647024714827,1
14519,14500000.0,14.774861162440565,1
14520,2655470.0,17.481334668431252,1
14521,399461418.0,0.0,0
14523,87727480.0,16.384188417453757,1
14525,1110000.0,16.61821072097493,1
14537,41513588.0,15.6929778883075,1
14540,133488441.0,17.091308686578408,1
14542,6954500.0,18.506581989140308,1
14550,24849972089.0,15.186902934000999,1
14552,505909117.0,17.468407589996072,1
14553,169995289.0,16.37782174620794,1
14558,147313323.0,0.0,0
14566,184304467.0,14.591057205319533,1
14568,944000.0,15.839001529596489,1
14573,2911721.0,13.878097488487114,1
14579,94002984.0,15.435518411233824,1
14584,1200000.0,16.40451374993208,1
14588,49051100.0,16.5823961733622,1
14591,3062000.0,18.120619727552572,1
14599,592390622.0,15.764803265427355,1
14600,214968180.0,14.94268924722115,1
14616,17999700.0,12.872999046447037,1
14626,1068138169.0,0.0,0
14633,92638887.0,15.452610718035102,1
14663,327060272.0,18.87311053517982,1
14664,312949363.0,0.0,0
14665,23729262.0,0.0,0
14666,25885680.0,0.0,0
14676,3174004328.0,0.0,0
14677,93800.0,15.011829244121705,1
14678,924956.0,14.145131520975651,1
14679,1634721382.0,16.001651493604232,1
14681,120682400.0,0.0,0
14682,2908464703.0,19.0782967785274,1
14683,304002810.0,0.0,0
14687,2436221625.0,19.508554648668348,1
14695,4000000.0,16.501820748254257,1
14699,3781962.0,17.6083577883246,1
14701,75324987.0,15.03035089614645,1
14703,790905.0,12.964637648029408,1
14715,70501834.0,10.841598482883397,1
14717,56812450.0,15.76551246719665,1
14725,18071700.0,16.59681140667967,1
14739,12981369.0,13.88450476278367,1
14742,29854000.0,16.99339999980117,1
14757,107181602.0,15.686785672916193,1
14759,14958060.0,11.643594013564568,1
14764,3150538086.0,17.521388662884405,1
14770,337477319.0,12.64549463711652,1
14780,37148843.0,14.93655013107571,1
14783,1203099862.0,0.0,0
14787,45000.0,0.0,0
14793,9296363.0,12.210069646866991,1
14794,548249618.0,15.578633384630821,1
14797,196255737.0,15.912446918939958,1
14805,496411993.0,0.0,0
14809,28647217.0,15.55057109600935,1
14814,231615289.0,17.024237900748652,1
14821,450767746.0,0.0,0
14822,27452000.0,18.490317957139943,1
14828,239047373.0,0.0,0
14829,66676046.0,0.0,0
14830,306249451.0,16.210773368873273,1
14834,346309856.0,17.339653124729395,1
14835,2152500.0,18.052294691901626,1
14857,10774014.0,16.950279293404776,1
14877,951300000.0,0.0,0
14881,20219478.0,0.0,0
14882,6500000.0,13.583400679006903,1
14883,112934836.0,0.0,0
14886,5597294.0,17.00364560993875,1
14889,540141744.0,18.766082111254267,1
14901,4490811029.0,17.742657281251663,1
14906,1908060.0,11.348604913525824,1
14907,18483000.0,16.18684407923813,1
14908,1108000.0,10.106020149946213,1
14909,653600.0,15.789527831954164,1
14913,13984522.0,0.0,0
14914,390282584.0,0.0,0
14924,48763821.0,15.654702126752191,1
14929,17999950.0,0.0,0
14933,109480800.0,19.796563016925603,1
14946,374452647.0,16.335172597582172,1
14947,70433.0,15.351531182744115,1
14949,798954.0,17.151832757380422,1
14953,320862102.0,17.182093513226274,1
14955,234674934.0,0.0,0
14958,115867148.0,14.745178613126473,1
14959,5409180.0,0.0,0
14961,10828199.0,0.0,0
14963,19452400.0,13.814737259045721,1
14971,94476019.0,0.0,0
14973,28982136513.0,0.0,0
14974,22950000.0,16.23011955683932,1
14979,28302300.0,0.0,0
14989,900000.0,14.215947043717591,1
14992,386209182.0,12.952243871863038,1
14996,6250155.0,17.020518669044257,1
14999,413000.0,15.26823079866476,1
15000,31338440.0,19.05268419986031,1
15002,33025759.0,15.430100774454722,1
15007,150000.0,15.8695118482665,1
15013,8994240.0,18.87544960495561,1
15018,190083.0,17.563618530383742,1
15023,290870000.0,0.0,0
15026,5000000.0,18.367107083083337,1
15027,51010012.0,0.0,0
15028,22847429.0,15.00991291127356,1
15030,29087260.0,15.5877125198518,1
15035,960000.0,17.13719846198271,1
15036,2556697.0,18.2179883105992,1
15038,107257108.0,14.280999636945973,1
15039,2779995.0,15.502472686255182,1
15042,12625450.0,13.676249640055394,1
15043,26627460.0,14.542597222813786,1
15045,122632155.0,16.456704745728224,1
15049,63867081.0,0.0,0
15050,2070994.0,0.0,0
15051,3776000.0,15.332105504517186,1
15054,1444940.0,16.171764750883547,1
15057,349326541.0,16.472057898861898,1
15062,27370657.0,14.169070956738686,1
15065,12666030.0,18.104928168924786,1
15066,19192587.0,13.695923771527099,1
15075,129949000.0,16.39094232100067,1
15076,17246880.0,15.653311974025087,1
15084,36148381.0,14.829683069334967,1
15088,31731740.0,17.885386028863262,1
15090,2345000.0,0.0,0
15096,898656285.0,0.0,0
15099,44632969.0,16.616440108006067,1
15100,12460800.0,16.326597980775098,1
15101,98188368.0,15.814707548684922,1
15105,1882616278.0,17.49831788899616,1
15106,301494887.0,17.444796046453167,1
15111,47991154.0,15.712651442631753,1
15114,2157357585.0,14.32789816120493,1
15119,277297616.0,15.890758443547638,1
15120,7041134.0,13.875787825342494,1
15122,3348405.0,15.3236815644753,1
15131,21972875.0,16.064807104220108,1
15135,3864876.0,13.056610252267205,1
15140,703505819.0,17.95984802109537,1
15142,1168231753.0,0.0,0
15145,5958400.0,16.566830826609234,1
15146,486344270.0,0.0,0
15149,86042138.0,17.773686023305167,1
15154,87500.0,15.616764313478921,1
15160,12823359.0,12.471125599921596,1
15165,16461000.0,0.0,0
15166,12649600.0,15.787469194421215,1
15167,17968767746.0,18.884686811225578,1
15170,1233229.0,15.108996681809751,1
15171,210129272.0,16.910590305018964,1
15178,22508150.0,0.0,0
15182,238879563.0,0.0,0
15183,1783898900.0,0.0,0
15189,17178000.0,15.949518288514607,1
15194,26461456.0,11.852257893055606,1
15201,7560000.0,16.142575070092875,1
15203,87584500.0,0.0,0
15216,350000.0,15.349640486210443,1
15222,80000.0,0.0,0
15230,3269992.0,13.210290002093641,1
15234,284323934.0,16.479139726326515,1
15236,545687003.0,17.3363400498754,1
15238,25580293.0,17.680702341242565,1
15239,375171482.0,14.72955917818358,1
15242,9998848.0,17.877837895499233,1
15247,141975114.0,0.0,0
15251,38087130.0,12.493046967585721,1
15252,44921830.0,14.84277649359334,1
15254,56066912.0,15.2685966030678,1
15266,75655270.0,15.641643917298648,1
15267,262589598.0,0.0,0
15271,106132.0,17.118957578332783,1
15272,1635754106.0,16.97850011476597,1
15278,5949796.0,19.66537166956392,1
15291,15349816.0,0.0,0
15292,55782390.0,0.0,0
15295,6087597.0,16.537392590046387,1
15296,8156416.0,13.297388378965644,1
15298,22444441.0,13.703030312630265,1
15299,149607952.0,14.447307197041848,1
15303,353505676.0,17.822106689821446,1
15308,518324110.0,20.18635389458287,1
15309,152880.0,15.782526406516926,1
15313,1017236.0,15.200869231465006,1
15320,460686728.0,0.0,0
15323,4587821.0,16.028504585796163,1
15327,6000000.0,16.024433332684094,1
15328,969341063.0,16.138259291512746,1
15330,4093589918.0,0.0,0
15334,1272000.0,16.569030241266127,1
15337,11658000.0,0.0,0
15340,17976930.0,16.456246620575627,1
15341,130321295.0,16.80520066433502,1
15348,9292883.0,0.0,0
15350,2725057.0,19.56007112217692,1
15352,3506274.0,14.910205851881619,1
15353,2581360.0,16.624092856652464,1
15354,78813247.0,0.0,0
15359,180542645.0,17.044984345511033,1
15379,500647526.0,18.33361386360427,1
15380,79597419.0,16.62288529479374,1
15390,366082845.0,0.0,0
15393,17482726.0,14.796411183428926,1
15394,32221434.0,17.45474950897308,1
15425,40303697.0,14.806444090374525,1
15428,3161607.0,11.597404471548169,1
15431,401200.0,17.445214524134908,1
15432,40653844.0,15.14588964399166,1
15447,191223163.0,0.6931471805599453,1
15449,2103003.0,0.0,0
15451,5093950.0,0.0,0
15455,3139000.0,16.356290166118605,1
