,CTR_OBLDIR,CTR_OBLACP,CTR_OBLRES,CTR_OBLFOP,CTR_OBLTFP,CTR_OBLDCO,CTR_OBLTVA,CTR_OBLTCL,target,GROUP
10313,4,2,2,2,2,1,2,3,12.064451475862596,1
10314,4,2,2,2,2,1,2,3,13.158976848500144,1
10315,4,2,2,2,2,1,2,3,18.03030648896968,1
10316,4,2,2,2,2,1,2,3,0.0,0
10317,4,2,2,2,2,1,2,3,18.08142702258653,1
10318,4,2,2,2,2,1,2,3,0.0,0
10319,4,2,2,2,2,1,2,3,15.520896810171669,1
10320,4,2,2,2,2,1,2,3,0.0,0
10321,4,2,2,2,2,1,2,3,0.0,0
10322,4,2,2,2,2,1,2,3,12.688501881189456,1
10323,4,2,1,1,1,1,2,3,9.375176614429117,1
10324,4,2,2,2,2,1,2,3,17.880789151315845,1
10325,4,2,2,2,2,1,2,3,13.228061236155574,1
10326,4,2,2,2,2,1,2,3,15.723984343823776,1
10327,4,2,2,2,2,1,2,3,15.570689026929328,1
10328,4,2,2,2,2,1,2,3,17.241160263187098,1
10329,4,2,2,2,2,1,2,3,15.359679229016447,1
10330,4,2,2,2,2,1,2,3,12.332251448996965,1
10331,4,2,2,2,2,1,2,3,0.0,0
10332,4,2,2,2,2,1,2,3,15.447401308272298,1
10333,4,2,2,2,2,1,2,3,19.38588311833145,1
10334,4,2,2,2,2,1,2,3,17.033865167023112,1
10335,4,2,2,2,2,1,2,3,15.177525033810156,1
10336,4,2,2,2,2,1,2,3,0.0,0
10337,4,2,2,2,2,1,2,3,16.308854761271224,1
10338,4,2,2,2,2,1,2,3,0.0,0
10339,4,2,2,2,2,1,2,3,0.0,0
10340,4,2,2,2,2,1,2,3,17.217994478347133,1
10341,6,1,2,1,2,1,3,3,19.893143516866537,1
10342,4,2,2,2,2,1,2,3,0.0,0
10343,4,2,2,2,2,1,2,3,17.01589824561554,1
10344,4,2,2,2,2,1,2,3,16.072343607024322,1
10345,4,2,2,2,2,1,2,3,17.915312949104905,1
10346,4,2,2,2,2,1,2,3,17.648608509244767,1
10347,4,2,2,2,2,1,2,3,0.0,0
10348,4,2,2,2,2,1,2,3,17.59072574628932,1
10349,6,1,2,1,1,1,3,3,11.973345820988904,1
10350,4,2,2,2,2,1,2,3,16.04052570847939,1
10351,4,2,2,2,2,1,2,3,17.50680469438493,1
10352,4,2,2,2,2,1,2,3,16.457862027367078,1
10353,4,2,2,2,2,1,2,3,16.405681693799405,1
10354,4,2,2,2,2,1,2,3,0.0,0
10355,4,2,2,2,2,1,2,3,14.847690978688858,1
10356,4,2,2,2,2,1,2,3,14.688514176073534,1
10357,4,2,2,2,2,1,2,3,20.05487969980613,1
10358,4,2,2,2,2,1,2,3,0.0,0
10359,8,2,2,2,2,1,2,3,17.70225583665615,1
10360,4,2,2,2,2,1,2,3,0.0,0
10361,4,2,2,2,2,1,2,3,16.235203436462402,1
10362,4,2,2,2,2,1,2,3,0.0,0
10363,4,2,2,2,2,1,2,3,14.280459559073716,1
10364,4,2,2,2,2,1,2,3,18.387752056821505,1
10365,4,2,2,2,2,1,2,3,15.770702073005815,1
10366,4,2,2,2,2,1,2,3,0.0,0
10367,4,2,2,2,2,1,2,3,19.735863822586342,1
10368,4,2,2,2,2,1,2,3,13.032451798893002,1
10369,4,2,2,2,2,1,2,3,0.0,0
10370,4,2,2,2,2,1,2,3,0.0,0
10371,4,2,2,2,2,1,2,3,13.410966525535637,1
10372,6,1,2,1,1,1,3,3,0.0,0
10373,8,2,1,1,1,1,2,3,16.595906102512053,1
10374,4,2,2,2,2,1,2,3,15.851801223508026,1
10375,8,2,2,2,2,1,2,3,15.425469134829124,1
10376,8,2,2,2,2,1,2,3,13.40085534995415,1
10377,4,2,2,1,1,1,2,3,15.634022954899512,1
10378,4,2,2,2,2,1,2,3,17.29542472249621,1
10379,4,2,2,2,2,1,2,3,17.332129077084858,1
10380,4,2,2,2,2,1,2,3,14.839986412535165,1
10381,4,2,2,2,2,1,2,3,17.330356514239586,1
10382,4,2,2,2,2,1,2,3,13.216132370189824,1
10383,8,2,2,2,2,1,2,3,14.868453706995055,1
10384,4,2,2,2,2,1,2,3,0.0,0
10385,6,2,2,1,1,1,3,3,22.757576752901546,1
10386,4,2,2,2,2,1,2,3,17.010994595801552,1
10387,4,2,2,1,1,1,2,3,13.528778700581794,1
10388,4,2,2,2,2,1,2,3,0.0,0
10389,4,2,2,2,2,1,2,3,12.101722730154927,1
10390,4,2,2,2,2,1,2,3,0.0,0
10391,8,2,2,2,2,1,2,3,0.0,0
10392,4,2,2,2,2,1,2,3,17.67283101145346,1
10393,4,2,2,2,2,1,2,3,10.872560469849253,1
10394,6,1,2,1,2,1,3,3,0.0,0
10395,4,2,2,2,2,1,2,3,16.27425844797653,1
10396,4,2,2,2,2,1,2,3,11.622685289462678,1
10397,4,2,2,2,2,1,2,3,16.988241957607055,1
10398,4,2,2,2,2,1,2,3,0.0,0
10399,4,2,2,2,2,1,2,3,17.327615034534425,1
10400,4,2,2,2,2,1,2,3,14.698277597799285,1
10401,4,2,2,2,2,1,2,3,0.0,0
10402,8,2,2,2,2,1,2,3,15.554822206947089,1
10403,4,2,2,2,2,1,2,3,14.764246020866029,1
10404,4,2,2,2,2,1,2,3,17.632785975303694,1
10405,4,2,2,2,2,1,2,3,0.0,0
10406,4,2,2,2,2,1,2,3,0.0,0
10407,4,2,1,1,1,1,2,3,14.388908646444873,1
10408,4,2,2,2,2,1,2,3,18.97273670829401,1
10409,4,2,2,2,2,1,2,3,0.0,0
10410,4,2,2,2,2,1,2,3,21.030861279826826,1
10411,5,1,2,2,2,1,2,3,0.0,0
10412,4,2,2,2,2,1,2,3,15.921505784243188,1
10413,4,2,2,2,2,1,2,3,13.328749707462366,1
10414,4,2,2,2,2,1,2,3,0.0,0
10415,4,2,2,2,2,1,2,3,17.066723690382645,1
10416,6,1,2,1,2,1,3,3,0.0,0
10417,4,2,2,2,2,1,2,3,0.0,0
10418,4,2,2,2,2,1,2,3,15.373857681820926,1
10419,4,2,2,2,2,1,2,3,15.483042457564194,1
10420,4,2,2,2,2,1,2,3,0.0,0
10421,8,2,2,2,2,1,2,3,15.099606343664803,1
10422,4,2,2,2,2,1,2,3,0.0,0
10423,4,2,2,2,2,1,2,3,18.15916135747493,1
10424,4,2,2,2,2,1,2,3,15.126493107221492,1
10425,4,2,2,2,2,1,2,3,17.046035033100708,1
10426,8,2,2,2,2,1,2,3,13.991577595970336,1
10427,8,2,2,2,2,1,2,3,0.0,0
10428,4,2,2,2,2,1,2,3,16.489390412648042,1
10429,4,2,2,2,2,1,2,3,17.6762402900575,1
10430,8,2,2,2,2,1,2,3,14.79173371920376,1
10431,4,2,2,2,2,1,2,3,13.862175608535635,1
10432,4,2,2,2,2,1,2,3,18.60353233525321,1
10433,4,2,2,2,2,1,2,3,17.056765648527332,1
10434,4,2,2,2,2,1,2,3,15.57606191391812,1
10435,4,2,2,2,2,1,2,3,17.250341503174276,1
10436,4,2,2,2,2,1,2,3,16.030230527812947,1
10437,4,2,2,2,2,1,2,3,0.0,0
10438,4,2,2,2,2,1,2,3,15.543899002043789,1
10439,4,2,2,2,2,1,2,3,16.556559334292725,1
10440,4,2,2,2,2,1,2,3,13.528812001701848,1
10441,4,2,2,2,2,1,2,3,17.895929220053002,1
10442,4,2,2,2,2,1,2,3,0.0,0
10443,4,2,2,2,2,1,2,3,18.32338793002727,1
10444,4,2,2,2,2,1,2,3,15.826919748852283,1
10445,8,2,2,2,2,1,2,3,16.07181136944072,1
10446,4,2,2,2,2,1,2,3,0.0,0
10447,4,2,2,2,2,1,2,3,0.0,0
10448,6,1,2,1,2,1,3,3,17.854182707581845,1
10449,4,2,2,2,2,1,2,3,14.151580570847221,1
10450,4,2,2,2,2,1,2,3,0.0,0
10451,4,2,1,1,1,1,2,3,14.577021745650756,1
10452,4,2,2,2,2,1,2,3,0.0,0
10453,4,2,2,2,2,1,2,3,15.298268070325037,1
10454,4,2,2,2,2,1,2,3,0.0,0
10455,4,2,2,2,2,1,2,3,0.0,0
10456,4,2,2,2,2,1,2,3,0.0,0
10457,4,2,2,2,2,1,2,3,13.603602402542458,1
10458,4,2,2,2,2,1,2,3,13.351053120125814,1
10459,4,2,2,2,2,1,2,3,0.0,0
10460,4,2,2,2,2,1,2,3,17.359785278546426,1
10461,4,2,2,2,2,1,2,3,17.365553831053752,1
10462,4,2,2,2,2,1,2,3,0.0,0
10463,4,2,2,2,2,1,2,3,11.695255355062795,1
10464,4,2,2,2,2,1,2,3,0.0,0
10465,4,2,2,2,2,1,2,3,17.872978734282693,1
10466,4,2,2,2,2,1,2,3,0.0,0
10467,6,2,2,1,1,1,3,3,0.0,0
10468,4,2,2,2,2,1,2,3,15.992657023395244,1
10469,4,2,2,2,2,1,2,3,16.753123450214602,1
10470,4,2,2,2,2,1,2,3,16.668183967765653,1
10471,4,2,2,2,2,1,2,3,0.0,0
10472,4,2,2,2,2,1,2,3,18.885980037642966,1
10473,4,2,2,2,2,1,2,3,18.92690088474366,1
10474,4,2,2,2,2,1,2,3,0.0,0
10475,4,2,2,2,2,1,2,3,16.90875313472969,1
10476,4,2,2,2,2,1,2,3,0.0,0
10477,4,2,2,2,2,1,2,3,0.0,0
10478,4,2,2,2,2,1,2,3,0.0,0
10479,4,2,2,2,2,1,2,3,14.014639246963501,1
10480,4,2,2,2,2,1,2,3,0.0,0
10481,4,2,2,1,1,1,2,3,13.583274545221677,1
10482,4,2,2,2,2,1,2,3,0.0,0
10483,4,2,2,2,2,1,2,3,15.323181047400393,1
10484,4,2,2,2,2,1,2,3,17.867921727041406,1
10485,4,2,2,2,2,1,2,3,14.922010655909894,1
10486,4,2,2,2,2,1,2,3,14.628707093027787,1
10487,4,2,2,2,2,1,2,3,17.42672434575205,1
10488,6,1,2,1,2,1,3,3,12.864553326744142,1
10489,4,2,2,2,2,1,2,3,15.319588176962744,1
10490,4,2,2,2,2,1,2,3,0.0,0
10491,4,2,2,2,2,1,2,3,19.468795726613262,1
10492,4,2,2,1,1,1,2,3,14.915003791819535,1
10493,4,2,2,2,2,1,2,3,17.55871201404702,1
10494,4,2,2,2,2,1,2,3,0.0,0
10495,4,2,2,2,2,1,2,3,0.0,0
10496,4,2,2,2,2,1,2,3,14.918369815479707,1
10497,4,2,2,2,2,1,2,3,17.624253105136695,1
10498,4,2,2,2,2,1,2,3,17.395839636444542,1
10499,8,2,2,2,2,1,2,3,14.695712243892501,1
10500,4,2,2,2,2,1,2,3,18.133903741800864,1
10501,4,2,2,2,2,1,2,3,0.0,0
10502,4,2,2,2,2,1,2,3,11.96931813392692,1
10503,4,2,2,2,2,1,2,3,15.80685545214324,1
10504,4,2,2,2,2,1,2,3,17.384202563135542,1
10505,6,1,2,1,2,1,3,3,15.813911091751356,1
10506,6,1,2,1,2,1,3,3,0.0,0
10507,4,2,2,2,2,1,2,3,17.32743335842126,1
10508,4,2,2,2,2,1,2,3,0.0,0
10509,4,2,2,2,2,1,2,3,14.810106612208715,1
10510,4,2,2,2,2,1,2,3,0.0,0
10511,4,2,2,2,2,1,2,3,13.7356683301933,1
10512,4,2,2,2,2,1,2,3,0.0,0
10513,8,2,2,2,2,1,2,3,13.840095847722585,1
10514,4,2,2,2,2,1,2,3,15.683440014787353,1
10515,8,2,2,2,2,1,2,3,12.612014306735535,1
10516,4,2,2,2,2,1,2,3,17.761816181119876,1
10517,5,1,2,2,2,1,2,3,0.0,0
10518,4,2,2,2,2,1,2,3,10.885584751364703,1
10519,4,2,2,2,2,1,2,3,0.0,0
10520,4,2,2,2,2,1,2,3,14.889886504934616,1
10521,4,2,2,2,2,1,2,3,17.356785745155047,1
10522,4,2,2,2,2,1,2,3,14.870964096245734,1
10523,4,2,2,2,2,1,2,3,15.134392137882516,1
10524,4,2,2,2,2,1,2,3,15.246465377267857,1
10525,4,2,2,2,2,1,2,3,0.0,0
10526,4,2,2,2,2,1,2,3,0.0,0
10527,4,2,2,2,2,1,2,3,14.845239254888467,1
10528,4,2,2,2,2,1,2,3,17.996310147998052,1
10529,4,2,2,2,2,1,2,3,0.0,0
10530,4,2,2,2,2,1,2,3,16.69021962718034,1
10531,4,2,2,2,2,1,2,3,0.0,0
10532,4,2,2,2,2,1,2,3,15.54357044293767,1
10533,4,2,2,2,2,1,2,3,17.882502131514986,1
10534,8,2,2,2,1,1,2,3,18.281367686813148,1
10535,4,2,2,2,2,1,2,3,0.0,0
10536,4,2,2,2,2,1,2,3,0.0,0
10537,4,2,2,2,2,1,2,3,18.499040029311487,1
10538,4,2,2,2,2,1,2,3,17.452521341667303,1
10539,4,2,2,2,2,1,2,3,13.162087809823602,1
10540,4,2,2,2,2,1,2,3,14.867337271930277,1
10541,4,2,2,2,2,1,2,3,14.169987588259465,1
10542,4,2,2,2,2,1,2,3,0.0,0
10543,4,2,2,2,2,1,2,3,0.0,0
10544,4,2,2,2,2,1,2,3,0.0,0
10545,4,2,2,2,2,1,2,3,18.606952662781588,1
10546,4,2,2,2,2,1,2,3,16.08294970465505,1
10547,4,2,2,2,2,1,2,3,15.214227685996272,1
10548,4,2,2,2,2,1,2,3,16.07268355468738,1
10549,4,2,2,2,2,1,2,3,16.40528685295291,1
10550,4,2,2,2,2,1,2,3,15.445613666751349,1
10551,8,2,2,2,2,1,2,3,16.083656679036178,1
10552,4,2,2,2,2,1,2,3,14.582623557717545,1
10553,4,2,2,2,2,1,2,3,16.285722010302628,1
10554,4,2,2,2,2,1,2,3,12.533814021727528,1
10555,4,2,2,2,2,1,2,3,14.74291965114964,1
10556,6,2,2,1,1,1,3,3,18.765518151906022,1
10557,4,2,2,2,2,1,2,3,0.0,0
10558,4,2,2,2,2,1,2,3,0.0,0
10559,4,2,2,2,2,1,2,3,15.565268865505429,1
10560,4,2,2,2,2,1,2,3,16.779309858161565,1
10561,8,2,2,2,2,1,2,3,15.952341021637235,1
10562,4,2,2,2,2,1,2,3,0.0,0
10563,4,2,2,2,2,1,2,3,15.534862941044874,1
10564,4,2,2,2,2,1,2,3,0.0,0
10565,4,2,2,2,1,1,2,3,14.059048718181716,1
10566,4,2,2,2,2,1,2,3,17.04319043319474,1
10567,4,2,2,2,2,1,2,3,16.61098465096014,1
10568,4,2,2,2,2,1,2,3,0.0,0
10569,4,2,2,2,2,1,2,3,0.0,0
10570,4,2,2,2,2,1,2,3,16.17863885769593,1
10571,4,2,2,2,2,1,2,3,13.159661088928445,1
10572,6,1,2,1,2,1,3,3,15.971913256520972,1
10573,4,2,2,2,2,1,2,3,15.016263584364012,1
10574,8,2,2,2,2,1,2,3,0.0,0
10575,4,2,2,2,2,1,2,3,17.371319713133655,1
10576,4,2,2,2,2,1,2,3,13.971706288107073,1
10577,6,1,2,1,2,1,3,3,15.861646060270946,1
10578,8,2,1,2,2,1,2,3,0.0,0
10579,4,2,1,1,1,1,2,3,11.851816203228662,1
10580,4,2,2,2,2,1,2,3,21.59779469358411,1
10581,6,1,2,1,2,1,3,3,14.398643075773258,1
10582,4,2,2,2,2,1,2,3,0.0,0
10583,4,2,2,2,2,1,2,3,0.0,0
10584,8,2,2,2,2,1,2,3,14.38442922533438,1
10585,4,2,2,2,2,1,2,3,17.858873724521782,1
10586,4,2,2,2,2,1,2,3,13.723018004918845,1
10587,4,2,2,2,2,1,2,1,9.679968930891835,1
10588,4,2,2,2,2,1,2,3,0.0,0
10589,4,2,2,2,2,1,2,3,14.865877184194975,1
10590,4,2,2,2,2,1,2,3,16.53728264851058,1
10591,4,2,2,2,2,1,2,3,15.417172918997114,1
10592,4,2,2,2,2,1,2,3,13.093968018100501,1
10593,4,2,2,2,2,1,2,3,15.777697799182635,1
10594,4,2,2,2,2,1,2,3,16.324959971717526,1
10595,4,2,2,2,2,1,2,3,16.31755190018817,1
10596,4,2,2,2,2,1,2,3,0.0,0
10597,4,2,2,2,2,1,2,3,0.0,0
10598,4,2,2,2,2,1,2,3,14.433838282556676,1
10599,4,2,2,2,2,1,2,3,13.792107838104467,1
10600,4,2,2,2,2,1,2,3,17.58746682757246,1
10601,4,2,2,2,2,1,2,3,18.156557190843746,1
10602,4,2,1,1,1,1,2,3,0.0,0
10603,8,2,2,2,2,1,2,3,15.67823224712792,1
10604,4,2,2,2,2,1,2,3,18.08762880942353,1
10605,4,2,2,2,2,1,2,3,0.0,0
10606,4,2,2,2,2,1,2,3,16.592388070182405,1
10607,4,2,1,1,1,1,2,3,14.035422493227605,1
10608,4,2,2,2,2,1,2,3,0.0,0
10609,8,2,2,2,2,1,2,3,13.928407900256255,1
10610,4,2,2,2,2,1,2,3,16.497429697404126,1
10611,4,2,2,2,2,1,2,3,16.812866312958814,1
10612,4,2,2,2,2,1,2,3,12.564110660065946,1
10613,4,2,2,2,2,1,2,3,18.361281835017888,1
10614,4,2,2,2,2,1,2,3,15.150190520516606,1
10615,4,2,2,2,2,1,2,3,0.0,0
10616,4,2,2,2,2,1,2,3,10.777517755695682,1
10617,8,2,1,1,1,1,2,3,12.457410962414635,1
10618,4,2,2,2,2,1,2,3,11.337368973433135,1
10619,4,2,2,2,2,1,2,3,0.0,0
10620,4,2,2,2,2,1,2,3,16.29086767240319,1
10621,4,2,2,2,2,1,2,3,15.171083306040108,1
10622,4,2,2,2,2,1,2,3,16.789146342331385,1
10623,4,2,2,2,2,1,2,3,12.052204425807304,1
10624,4,2,1,1,1,1,2,3,17.021347585974336,1
10625,4,2,2,2,2,1,2,3,0.0,0
10626,4,2,2,2,2,1,2,3,0.0,0
10627,4,2,2,2,2,1,2,3,14.63742907001208,1
10628,4,2,2,2,2,1,2,3,18.610814299140557,1
10629,4,2,2,2,2,1,2,3,18.746992631453832,1
10630,4,2,2,2,2,1,2,3,15.80423906177174,1
10631,4,2,2,2,2,1,2,3,0.0,0
10632,4,2,2,2,2,1,2,3,13.568190854421074,1
10633,6,1,2,1,2,1,3,3,14.362975681802116,1
10634,4,2,2,2,2,1,2,3,18.721452950535824,1
10635,4,2,2,2,2,1,2,3,15.139350624436796,1
10636,4,2,2,2,2,1,2,3,15.950859849785706,1
10637,4,2,2,2,2,1,2,3,14.427011579342466,1
10638,4,2,2,2,2,1,2,3,14.7295174839379,1
10639,4,2,2,2,2,1,2,3,15.18249874853294,1
10640,8,2,2,2,2,1,2,3,13.023269849756653,1
10641,4,1,2,2,2,1,2,3,17.517332668387358,1
10642,4,2,2,2,2,1,2,3,17.083905500298506,1
10643,4,2,2,2,2,1,2,3,16.81463287880913,1
10644,4,2,2,2,2,1,2,3,0.0,0
10645,4,2,2,2,2,1,2,3,13.725059453708148,1
10646,4,2,2,2,2,1,2,3,0.0,0
10647,4,2,2,2,2,2,2,3,18.273496528531357,1
10648,4,2,2,2,2,1,2,3,16.724593389022445,1
10649,4,2,1,1,1,1,2,3,13.616685158895008,1
10650,4,2,2,2,2,1,2,3,13.658436776702395,1
10651,4,2,2,2,2,1,2,3,14.291454632772693,1
10652,4,2,2,2,2,1,2,3,15.048713178382911,1
10653,4,2,2,2,2,1,2,3,17.974799152843033,1
10654,8,2,2,2,2,1,2,3,13.989770540747001,1
10655,4,2,2,2,2,1,2,3,16.23365764414717,1
10656,4,2,2,2,2,1,2,3,16.04359018442956,1
10657,6,1,2,1,2,1,3,3,0.0,0
10658,4,2,2,2,2,1,2,3,0.0,0
10659,4,2,2,2,2,1,2,3,12.476473758607067,1
10660,4,2,2,2,2,1,2,3,15.114968435890631,1
10661,4,2,2,2,2,1,2,3,0.0,0
10662,4,2,2,2,2,1,2,3,15.473703776817427,1
10663,4,2,2,2,2,1,2,3,0.0,0
10664,4,2,2,2,2,1,2,3,0.0,0
10665,4,2,2,1,1,1,2,3,14.145773557107745,1
10666,8,2,2,2,2,1,2,3,14.560466674945562,1
10667,4,2,2,2,2,1,2,3,11.947340775921404,1
10668,4,2,2,2,2,1,2,3,15.301502505583052,1
10669,4,2,2,2,2,1,2,3,14.603943827129262,1
10670,4,2,2,2,2,1,2,3,0.0,0
10671,4,2,2,2,2,1,2,3,17.498804366363508,1
10672,4,2,2,2,2,1,2,3,16.744091994586338,1
10673,4,2,2,2,2,1,2,3,16.02009686007622,1
10674,4,2,2,2,2,1,2,3,16.225147176053436,1
10675,4,2,2,2,2,1,2,3,0.0,0
10676,4,2,2,2,2,1,2,3,15.372207602465824,1
10677,4,2,2,2,2,1,2,3,13.990512894495842,1
10678,8,2,2,2,2,1,2,3,15.201662158894413,1
10679,4,2,2,2,2,1,2,3,13.71952374929826,1
10680,4,2,2,2,2,1,2,3,19.215580715149336,1
10681,4,2,2,2,2,1,2,3,17.6372082723593,1
10682,4,2,2,2,2,1,2,3,16.709808708593116,1
10683,4,2,2,2,2,1,2,3,17.075345507150008,1
10684,4,2,2,2,2,1,2,3,18.092348912147006,1
10685,4,2,2,2,2,1,2,3,16.643486800548423,1
10686,4,2,2,2,2,1,2,3,17.455695574576836,1
10687,8,2,2,2,2,1,2,3,15.554488784252912,1
10688,4,2,2,2,2,1,2,3,13.791362322173963,1
10689,4,2,2,2,2,1,2,3,16.570211111661695,1
10690,4,2,2,2,2,1,2,3,0.0,0
10691,4,2,2,2,2,1,2,3,14.460479587036815,1
10692,4,2,2,2,2,1,2,3,17.9338623272083,1
10693,4,2,2,2,2,1,2,3,16.674996327741653,1
10694,4,2,2,2,2,1,2,3,16.385972692111036,1
10695,4,2,2,2,2,1,2,3,14.441954208779258,1
10696,4,2,2,2,2,1,2,3,14.06119729154647,1
10697,4,2,2,2,2,1,2,3,14.420622928915133,1
10698,4,2,2,2,2,1,2,3,0.0,0
10699,4,2,2,2,2,1,2,3,17.695541346397313,1
10700,4,2,2,2,2,1,2,3,14.728193589907985,1
10701,8,2,2,2,2,1,2,3,13.180456798433232,1
10702,4,2,2,2,2,1,2,3,18.583889365058194,1
10703,8,2,2,2,2,1,2,3,14.800252894867114,1
10704,4,2,2,2,2,1,2,3,19.222070842055665,1
10705,4,2,2,2,2,1,2,3,18.38504874764476,1
10706,4,2,2,2,2,1,2,3,0.0,0
10707,4,2,2,2,2,1,2,3,14.962913328262086,1
10708,4,2,2,2,2,1,2,3,15.674770875054287,1
10709,8,2,2,2,2,1,2,3,16.905841803929103,1
10710,4,2,2,2,2,1,2,3,13.642942480966422,1
10711,4,2,2,2,2,1,2,3,0.0,0
10712,4,2,2,2,2,1,2,3,0.0,0
10713,8,2,2,2,2,1,2,3,17.7864065720298,1
10714,4,2,2,2,2,1,2,3,0.0,0
10715,8,2,1,1,1,1,2,3,14.58294808690353,1
10716,4,2,2,2,2,1,2,3,17.668817652577623,1
10717,4,2,2,2,2,1,2,3,16.911064998798796,1
10718,4,2,2,2,2,1,2,3,13.989826824420087,1
10719,4,2,2,2,2,1,2,3,16.425341572200967,1
10720,4,2,2,2,2,1,2,3,19.114187574830385,1
10721,4,2,1,1,1,1,2,3,0.0,0
10722,4,2,1,1,1,1,2,3,15.307751737832739,1
10723,4,2,2,2,2,1,2,3,0.0,0
10724,4,2,2,2,2,1,2,3,17.82156678277517,1
10725,8,2,1,1,1,1,2,3,15.802754707585231,1
10726,4,2,2,2,2,1,2,3,16.913444528356965,1
10727,6,1,2,1,2,1,3,3,0.0,0
10728,4,2,2,2,2,1,2,3,0.0,0
10729,4,2,2,2,2,1,2,3,19.054467674291125,1
10730,4,2,2,2,2,1,2,3,16.660403895143308,1
10731,4,2,2,2,2,1,2,3,17.804969177086363,1
10732,4,2,2,2,2,1,2,3,0.0,0
10733,4,2,2,2,2,1,2,3,17.98920364851163,1
10734,4,2,2,2,2,1,2,3,19.53162161569681,1
10735,4,2,2,2,2,1,2,3,17.541994419713195,1
10736,4,2,2,2,2,1,2,3,15.28957286397078,1
10737,4,2,2,2,2,1,2,3,17.466726721512522,1
10738,4,2,2,2,2,1,2,3,15.149412073042773,1
10739,4,2,2,2,2,1,2,3,0.0,0
10740,8,2,2,2,2,1,2,3,16.062915443882392,1
10741,4,2,2,2,2,1,2,3,15.137941636588328,1
10742,4,2,2,2,2,1,2,3,14.907859942191674,1
10743,4,2,2,2,2,1,2,3,15.20470122075026,1
10744,8,2,2,2,2,1,2,3,14.765963460883265,1
10745,4,2,2,2,2,1,2,3,14.447593176198149,1
10746,4,2,2,2,2,1,2,3,15.686472689819114,1
10747,4,2,2,2,2,1,2,3,0.0,0
10748,8,2,2,2,2,1,2,3,14.043673491078634,1
10749,4,2,2,2,2,1,2,3,0.0,0
10750,4,2,2,2,2,1,2,3,17.045980035958983,1
10751,4,2,2,2,2,1,2,3,12.68827963495824,1
10752,4,2,2,2,2,1,2,3,15.322783067150418,1
10753,8,2,2,2,2,1,2,3,12.920445460039751,1
10754,4,2,2,2,2,1,2,3,16.455496456326102,1
10755,4,2,2,2,2,1,2,3,15.558027435693084,1
10756,4,2,2,2,2,1,2,3,16.086818996052425,1
10757,4,2,2,2,2,1,2,3,17.561416285243517,1
10758,4,2,2,2,2,1,2,3,11.106835161468146,1
10759,4,2,2,2,2,1,2,3,16.776073631888725,1
10760,4,2,2,2,2,1,2,3,0.0,0
10761,4,2,2,2,2,1,2,3,16.80924934584539,1
10762,4,2,2,2,2,1,2,3,14.332672663758078,1
10763,4,2,2,2,2,1,2,3,14.794612695370116,1
10764,4,2,2,1,1,1,2,3,15.436240672816286,1
10765,4,2,2,2,2,1,2,3,13.41118230339317,1
10766,4,2,2,2,2,1,2,3,17.031734790466572,1
10767,4,2,2,2,2,1,2,3,18.643029435449193,1
10768,4,2,2,2,2,1,2,3,15.860382005578241,1
10769,4,2,2,2,2,1,2,3,17.878214648273172,1
10770,4,2,2,2,2,1,2,3,16.207849513893198,1
10771,8,2,2,2,2,1,2,3,0.0,0
10772,4,2,2,2,2,1,2,3,0.0,0
10773,4,2,2,2,2,1,2,3,16.185626347321378,1
10774,4,2,2,2,2,1,2,3,18.09859891298186,1
10775,8,2,2,2,2,1,2,3,13.396277606565851,1
10776,4,2,2,2,2,1,2,3,0.0,0
10777,4,2,2,2,2,1,2,3,0.0,0
10778,4,2,2,1,1,1,2,3,13.14802527618259,1
10779,8,2,2,2,2,1,2,3,15.078214522049999,1
10780,4,2,2,2,2,1,2,3,15.18793289593832,1
10781,4,2,2,2,2,1,2,3,0.0,0
10782,4,2,2,2,2,1,2,3,17.012875636731636,1
10783,4,2,2,2,2,1,2,3,14.263242376487934,1
10784,4,2,2,2,2,1,2,3,16.33357115782128,1
10785,4,2,2,2,2,1,2,3,15.061590099175456,1
10786,8,2,2,2,2,1,2,3,12.868397150497026,1
10787,4,2,2,2,2,1,2,3,12.458390459140501,1
10788,4,2,2,2,2,1,2,3,13.157643644881105,1
10789,4,2,2,2,2,1,2,1,16.391059692616466,1
10790,4,1,2,2,2,1,2,3,0.0,0
10791,4,2,2,2,2,1,2,3,16.18050164988587,1
10792,4,2,2,2,2,1,2,3,17.247398786947223,1
10793,4,2,2,2,2,1,2,3,0.0,0
10794,4,2,2,1,1,1,2,3,16.533123688156603,1
10795,4,2,2,2,2,1,2,3,14.844414004613974,1
10796,4,2,2,2,2,1,2,3,16.15544817783011,1
10797,8,2,2,2,2,1,2,3,14.525962641258712,1
10798,4,2,2,2,2,1,2,3,16.53523831028667,1
10799,4,2,2,2,2,1,2,3,0.0,0
10800,4,2,2,2,2,1,2,3,16.02545489506955,1
10801,4,2,2,2,2,1,2,3,15.294135436828586,1
10802,4,2,2,2,2,1,2,3,19.34976706202969,1
10803,4,2,2,2,2,1,2,3,13.49605983000952,1
10804,4,2,2,2,2,1,2,3,0.0,0
10805,4,2,2,2,2,1,2,3,14.22359622939502,1
10806,8,2,2,2,2,1,2,3,14.345088257390266,1
10807,4,2,2,2,2,1,2,3,14.945426081159368,1
10808,4,2,2,2,2,1,2,3,14.644900015878148,1
10809,8,2,2,2,2,1,2,3,16.512868466361017,1
