,AX1_BRTIMP,AX2_HONORA,AX2_LOYERS,AX3_REVCAP,AX5_MNTMAR,target,GROUP
11621,0.0,0.0,0.0,0.0,152768704.0,0.0,0
11622,0.0,235200.0,0.0,7683288.0,102160667.0,20.63540161893669,1
11624,0.0,0.0,0.0,0.0,509722389.0,0.0,0
11625,0.0,3681430.0,0.0,0.0,0.0,0.0,0
11626,0.0,0.0,0.0,301020.0,0.0,16.982259857193633,1
11627,0.0,0.0,0.0,0.0,104104444.0,16.438623302743185,1
11628,0.0,0.0,0.0,0.0,1612170613.0,18.25943042119738,1
11632,0.0,0.0,0.0,0.0,51680000.0,14.721923464356685,1
11633,0.0,0.0,0.0,0.0,2799600.0,0.0,0
11634,0.0,0.0,0.0,0.0,138563150.0,14.94734322191565,1
11635,0.0,0.0,0.0,0.0,0.0,15.187707769550958,1
11637,0.0,4300000.0,0.0,10480048.0,0.0,15.291059070839871,1
11638,0.0,0.0,0.0,0.0,9654200.0,17.61862964395451,1
11641,0.0,0.0,0.0,0.0,0.0,17.39891090605549,1
11642,0.0,0.0,0.0,0.0,884220095.0,17.033542947240655,1
11643,0.0,142075229.0,0.0,0.0,2162182984.0,0.0,0
11644,0.0,0.0,0.0,0.0,1008404.0,0.0,0
11645,0.0,0.0,0.0,0.0,0.0,17.34242666351088,1
11646,0.0,0.0,0.0,13340150.0,1148657483.0,0.0,0
11647,0.0,0.0,44840000.0,0.0,1810076708.0,13.731912621280234,1
11648,0.0,66645670.0,0.0,0.0,0.0,15.890365723280572,1
11649,0.0,0.0,0.0,0.0,0.0,17.386453245855893,1
11651,0.0,0.0,0.0,0.0,0.0,0.0,0
11652,0.0,0.0,0.0,0.0,38335715.0,18.72231450736534,1
11653,0.0,0.0,0.0,0.0,335961005.0,16.455747191926726,1
11654,0.0,0.0,0.0,0.0,160382200.0,19.041080995718726,1
11655,0.0,0.0,0.0,0.0,0.0,15.358481263875632,1
11657,0.0,0.0,0.0,0.0,7124508536.0,0.0,0
11658,0.0,0.0,0.0,0.0,0.0,13.269561947218945,1
11659,0.0,0.0,0.0,0.0,1301527.0,14.413248103774414,1
11660,0.0,0.0,0.0,0.0,337041867.0,17.87789026087628,1
11662,0.0,0.0,0.0,2733871.0,0.0,0.0,0
11665,0.0,30549600.0,0.0,0.0,0.0,15.611604121422346,1
11666,0.0,0.0,0.0,0.0,933825267.0,17.774308021199612,1
11670,0.0,0.0,0.0,0.0,38422066.0,15.158624155270278,1
11671,0.0,0.0,0.0,0.0,14583640.0,15.469172224368528,1
11672,0.0,0.0,0.0,5312500.0,0.0,0.0,0
11674,0.0,0.0,0.0,18240.0,320206748.0,0.0,0
11677,0.0,241063900.0,0.0,0.0,8000000.0,16.493435653839,1
11678,0.0,64399000.0,0.0,0.0,0.0,15.0105457404741,1
11679,0.0,0.0,0.0,0.0,4867344703.0,0.0,0
11681,0.0,0.0,0.0,0.0,436763949.0,0.0,0
11685,0.0,156572520.0,16653096.0,1186000.0,0.0,19.538754621377464,1
11686,0.0,0.0,0.0,31610350.0,0.0,0.0,0
11688,0.0,41268140.0,0.0,0.0,0.0,15.011610351313305,1
11690,0.0,0.0,0.0,0.0,140915089.0,18.222732788467344,1
11691,0.0,0.0,0.0,0.0,27827233.0,0.0,0
11692,0.0,0.0,0.0,116260.0,0.0,18.23096926079036,1
11693,0.0,0.0,0.0,0.0,0.0,13.247544755486192,1
11696,0.0,0.0,0.0,23195.0,3024678.0,0.0,0
11698,0.0,0.0,0.0,0.0,102588200.0,17.099886628864375,1
11702,0.0,0.0,0.0,0.0,0.0,14.87341924788085,1
11703,12762070.0,0.0,0.0,10080.0,65810727.0,16.121171814711357,1
11704,0.0,0.0,1176470.0,0.0,980384577.0,0.0,0
11706,0.0,0.0,0.0,0.0,12927746.0,0.0,0
11707,0.0,0.0,0.0,0.0,301102719.0,0.0,0
11708,0.0,0.0,5882353.0,0.0,0.0,16.39324749698641,1
11709,0.0,0.0,0.0,18256870.0,1397527602.0,0.0,0
11710,0.0,2859500.0,0.0,166920.0,330000.0,15.857083292254293,1
11713,0.0,0.0,0.0,0.0,5820000.0,18.212523398891648,1
11714,0.0,0.0,600000.0,4125.0,1065077612.0,20.78652756958634,1
11715,0.0,0.0,0.0,0.0,357824655.0,17.815240786558267,1
11717,0.0,11847466.0,0.0,0.0,2134116.0,14.287605748370199,1
11718,0.0,9068000.0,0.0,0.0,0.0,16.08788094966201,1
11719,0.0,0.0,0.0,0.0,13000000.0,0.0,0
11721,0.0,39957253.0,0.0,23053482.0,0.0,13.305083188217955,1
11722,0.0,108140.0,0.0,0.0,546819216.0,15.835898508737106,1
11723,0.0,5531803.0,120221244.0,16737162.0,8622551735.0,16.93847191248139,1
11724,0.0,0.0,0.0,0.0,0.0,14.004783729530747,1
11725,0.0,0.0,0.0,0.0,184346824.0,17.572772393920946,1
11726,0.0,8122695.0,0.0,172297413.0,10761011669.0,0.0,0
11727,0.0,0.0,0.0,0.0,176599509.0,0.0,0
11728,0.0,34165520.0,0.0,100450.0,0.0,13.119525354023022,1
11729,0.0,0.0,0.0,0.0,0.0,19.244506108104414,1
11730,0.0,0.0,0.0,4435.0,0.0,16.292041479062192,1
11733,0.0,0.0,0.0,0.0,8800600.0,0.0,0
11734,0.0,0.0,10125000.0,0.0,0.0,14.285047828481678,1
11736,0.0,0.0,0.0,0.0,1516951435.0,19.2596556631264,1
11737,0.0,0.0,0.0,0.0,0.0,0.0,0
11738,0.0,0.0,0.0,0.0,86959634.0,14.81641372500002,1
11739,0.0,38965080.0,0.0,0.0,5714901702.0,17.337431506938085,1
11740,0.0,0.0,0.0,0.0,161431832.0,0.0,0
11741,0.0,0.0,3000000.0,30613950.0,0.0,14.154836575818353,1
11744,0.0,0.0,0.0,0.0,198094612.0,18.81886541386985,1
11745,0.0,1151500.0,0.0,12867474.0,753428012.0,17.03519281757655,1
11746,0.0,0.0,0.0,0.0,66709534.0,0.0,0
11748,0.0,165200000.0,79394500.0,1045528.0,0.0,17.52612630784759,1
11749,0.0,0.0,0.0,0.0,78143486.0,16.024593545601807,1
11750,0.0,0.0,0.0,0.0,50953057.0,15.825343547593345,1
11751,0.0,0.0,0.0,203113.0,0.0,15.813870289790847,1
11753,0.0,0.0,0.0,0.0,77969337.0,19.47143509729068,1
11754,0.0,0.0,0.0,0.0,2328320.0,15.096471069737456,1
11755,0.0,472000.0,0.0,5554000.0,2683370096.0,16.671115677461437,1
11758,0.0,0.0,0.0,0.0,196218894.0,17.60228097243806,1
11759,0.0,305333.0,0.0,0.0,271188934.0,0.0,0
11760,0.0,0.0,0.0,0.0,0.0,15.551208540919061,1
11762,0.0,0.0,0.0,0.0,314212.0,0.0,0
11763,0.0,0.0,0.0,0.0,0.0,0.0,0
11764,0.0,0.0,0.0,0.0,12848292314.0,0.0,0
11766,0.0,21437600.0,0.0,0.0,16960200.0,16.321185218588983,1
11767,0.0,2333489.0,0.0,0.0,62464330.0,16.06244487652931,1
11768,0.0,0.0,0.0,0.0,34663440.0,0.0,0
11769,0.0,0.0,0.0,0.0,6868752.0,15.156833964938526,1
11770,0.0,0.0,0.0,0.0,16814000.0,15.299956739419164,1
11771,0.0,29784160.0,0.0,815.0,4102920.0,15.942360714675775,1
11772,0.0,12705400.0,80099097.0,0.0,0.0,16.73088962147719,1
11773,0.0,0.0,0.0,0.0,0.0,15.385423342915752,1
11775,0.0,225528948.0,0.0,114640480.0,0.0,16.534639561866502,1
11776,0.0,0.0,0.0,0.0,138979011.0,16.84114356558572,1
11778,0.0,120880766.0,0.0,0.0,2238620991.0,18.74234964269385,1
11779,0.0,76451632.0,0.0,0.0,0.0,16.19921922044406,1
11780,0.0,0.0,0.0,0.0,0.0,12.986461176633805,1
11781,0.0,0.0,0.0,0.0,379269108.0,11.735997013692314,1
11782,0.0,49152580.0,0.0,0.0,0.0,13.052689559840498,1
11783,0.0,0.0,0.0,0.0,91482002.0,16.506852483322643,1
11784,0.0,8851360.0,0.0,22445.0,0.0,17.11510310330834,1
11785,0.0,491279292.0,517647.0,40994.0,0.0,15.579663276790605,1
11786,0.0,0.0,0.0,189005960.0,17083029067.0,0.0,0
11787,0.0,0.0,0.0,0.0,1008933.0,0.0,0
11788,0.0,0.0,0.0,108980.0,0.0,15.158060429064395,1
11789,0.0,0.0,0.0,0.0,64520734.0,14.800420971698792,1
11790,0.0,495000.0,13349811.0,0.0,0.0,14.546681100523234,1
11792,0.0,0.0,0.0,0.0,6530730.0,0.0,0
11793,0.0,0.0,0.0,0.0,0.0,15.968112292439695,1
11794,0.0,200000.0,0.0,0.0,149804853.0,16.065417187140078,1
11795,0.0,0.0,0.0,0.0,4269663058.0,14.534755704606026,1
11796,0.0,0.0,0.0,0.0,0.0,16.993346864655663,1
11797,0.0,0.0,0.0,0.0,71249645.0,15.074369195774482,1
11799,0.0,0.0,0.0,10061749.0,0.0,0.0,0
11800,0.0,0.0,0.0,0.0,22703267.0,0.0,0
11801,0.0,0.0,1984500.0,0.0,0.0,16.216598093701528,1
11802,0.0,33825000.0,0.0,29131652.0,0.0,15.201268275116544,1
11803,0.0,0.0,0.0,0.0,1020494709.0,16.253556443593006,1
11804,0.0,36931047.0,0.0,0.0,0.0,13.326865451027155,1
11805,0.0,0.0,0.0,0.0,1197635082.0,0.0,0
11806,0.0,0.0,0.0,0.0,2811851.0,15.904164162995373,1
11807,0.0,0.0,0.0,0.0,28743893.0,14.827847925665159,1
11808,0.0,29841013.0,0.0,730.0,504000.0,14.520105956884551,1
11810,0.0,10638800.0,0.0,0.0,0.0,14.299706128513305,1
11811,0.0,0.0,0.0,0.0,234152.0,15.981563188195679,1
11813,0.0,0.0,0.0,0.0,7589008.0,16.030626787519537,1
11815,0.0,39058880.0,0.0,0.0,6752797.0,14.015815277374449,1
11816,0.0,0.0,0.0,0.0,34397067.0,15.50880439083394,1
11817,0.0,0.0,0.0,68255.0,78726076.0,15.55387294244152,1
11818,0.0,0.0,0.0,0.0,371726918.0,0.0,0
11820,0.0,44558777.0,0.0,30735.0,0.0,15.210945763976117,1
11821,0.0,890000.0,0.0,1165.0,0.0,15.1146738985739,1
11822,0.0,0.0,0.0,0.0,138203463.0,18.095039353387307,1
11824,0.0,34200211.0,0.0,932110.0,0.0,13.033814091165546,1
11825,1543971.0,0.0,0.0,0.0,0.0,0.0,0
11826,0.0,0.0,0.0,0.0,271976513.0,17.547266630412622,1
11827,0.0,10792500.0,0.0,0.0,0.0,0.0,0
11828,0.0,86000.0,0.0,0.0,2078675646.0,0.0,0
11829,0.0,0.0,0.0,0.0,31280000.0,0.0,0
11830,0.0,0.0,0.0,10254.0,0.0,17.84512676769864,1
11832,0.0,60699780.0,0.0,0.0,0.0,15.70107589426723,1
11833,0.0,0.0,0.0,24127525.0,0.0,17.057753825089435,1
11835,0.0,44567500.0,0.0,0.0,0.0,15.432868623021733,1
11836,0.0,106923972.0,0.0,0.0,0.0,15.231464444408306,1
11837,119764160.0,0.0,0.0,321.0,0.0,0.0,0
11839,0.0,68905727.0,0.0,0.0,0.0,15.06887848629168,1
11840,0.0,0.0,0.0,0.0,1299933171.0,16.358431130540062,1
11841,0.0,0.0,0.0,0.0,23820661.0,11.002116507732014,1
11842,5412249.0,0.0,0.0,140274.0,0.0,13.305066528048757,1
11843,0.0,0.0,0.0,777547660.0,0.0,0.0,0
11845,0.0,0.0,0.0,0.0,3381291.0,13.511356226378755,1
11846,0.0,0.0,0.0,143816435.0,91632204355.0,16.714203542666134,1
11848,0.0,0.0,0.0,0.0,35163286.0,16.202176103649183,1
11849,0.0,15017500.0,0.0,2063155.0,0.0,0.0,0
11851,0.0,0.0,4956000.0,15181067.0,13093144335.0,14.403297778421795,1
11852,0.0,0.0,0.0,0.0,0.0,17.099876401152994,1
11854,0.0,346132700.0,0.0,528685.0,4643121558.0,0.0,0
11855,48487391.0,0.0,0.0,0.0,94396867.0,0.0,0
11856,0.0,0.0,0.0,10485058.0,1527955357.0,12.935881980460035,1
11857,0.0,23203938.0,130259100.0,49980.0,22065774547.0,18.544724796252066,1
11860,0.0,0.0,0.0,0.0,4848798328.0,17.07958412100735,1
11861,0.0,0.0,0.0,0.0,68386564.0,15.445553128922686,1
11862,0.0,0.0,0.0,0.0,35383500.0,14.605493118255945,1
11863,0.0,0.0,0.0,0.0,1666430904.0,18.942990088664434,1
11864,0.0,0.0,0.0,0.0,291199721.0,0.0,0
11866,0.0,0.0,0.0,0.0,136296773.0,17.219146863033334,1
11867,0.0,0.0,0.0,0.0,26458400.0,19.259321496627056,1
11868,0.0,0.0,0.0,0.0,2000000.0,14.907359023466752,1
11870,0.0,2360000.0,9500000.0,5092480.0,0.0,14.368588448922742,1
11871,0.0,0.0,0.0,0.0,0.0,17.839005221920615,1
11872,0.0,4726913955.0,53438189.0,1854031407.0,29389382.0,0.0,0
11874,0.0,0.0,0.0,0.0,112316667.0,16.876222192971465,1
11877,0.0,0.0,0.0,0.0,1617036199.0,0.0,0
11878,0.0,15805540.0,0.0,0.0,7563673901.0,20.226180026483927,1
11880,0.0,0.0,0.0,0.0,0.0,18.245824134974626,1
11881,0.0,0.0,0.0,0.0,6104032.0,16.57663696312559,1
11882,0.0,0.0,0.0,0.0,74786610.0,0.0,0
11883,0.0,0.0,0.0,0.0,0.0,18.46799205325001,1
11885,0.0,0.0,0.0,0.0,54327200.0,16.99714916365378,1
11886,0.0,0.0,0.0,0.0,49465000.0,15.83646310980393,1
11888,0.0,14145000.0,0.0,0.0,0.0,15.70518756246495,1
11889,0.0,1250396.0,0.0,0.0,38524177.0,17.160394027917686,1
11890,0.0,180256206.0,4166400.0,0.0,36873762.0,15.466119396035086,1
11891,0.0,0.0,0.0,0.0,396428118.0,17.20869865073187,1
11892,0.0,0.0,0.0,0.0,0.0,18.00731792083304,1
11893,0.0,0.0,0.0,12844190.0,1336824154.0,18.668350431561514,1
11894,0.0,0.0,0.0,0.0,0.0,17.840963440007986,1
11896,0.0,0.0,0.0,0.0,0.0,15.718489942987953,1
11898,0.0,53000500.0,0.0,0.0,0.0,15.957684850734884,1
11899,0.0,0.0,0.0,0.0,0.0,18.736445838470047,1
11901,0.0,0.0,0.0,10300.0,0.0,15.453193205748587,1
11902,0.0,131286640.0,0.0,1336720.0,0.0,0.0,0
11903,0.0,0.0,0.0,0.0,9899231.0,14.139343251039026,1
11904,0.0,0.0,0.0,0.0,18737460.0,14.941099028753824,1
11906,0.0,0.0,0.0,0.0,0.0,0.0,0
11909,0.0,0.0,0.0,0.0,69765784.0,15.345224945114053,1
11911,0.0,1065516400.0,0.0,0.0,85339666.0,15.628666807986944,1
11912,0.0,228351100.0,0.0,0.0,0.0,15.535115376832078,1
11913,0.0,0.0,0.0,0.0,0.0,0.0,0
11914,0.0,0.0,26235293.0,1288656.0,14956500.0,11.537257036783464,1
11915,0.0,0.0,0.0,7189925.0,5031600.0,15.977051997542384,1
11916,0.0,0.0,0.0,0.0,62364000.0,16.066284959586135,1
11918,0.0,0.0,0.0,0.0,77014154.0,15.696256466350851,1
11921,0.0,24725651.0,0.0,0.0,20390425.0,12.838853920803675,1
11922,0.0,0.0,0.0,0.0,15518108.0,15.389108834954502,1
11924,0.0,0.0,0.0,2145946.0,0.0,14.969092923363874,1
11925,0.0,0.0,0.0,0.0,0.0,18.74382296508624,1
11927,0.0,44120000.0,0.0,0.0,0.0,11.773526637642867,1
11928,0.0,0.0,0.0,0.0,1453762591.0,16.517482322746012,1
11930,0.0,0.0,0.0,1303084.0,5675375.0,0.0,0
11934,0.0,0.0,0.0,0.0,13085424.0,17.956406828500867,1
11935,0.0,0.0,0.0,2981935.0,5090444.0,0.0,0
11936,0.0,22637334.0,0.0,0.0,31031933.0,16.590794706775792,1
11937,0.0,504000.0,0.0,0.0,0.0,16.881928482778086,1
11938,0.0,0.0,0.0,0.0,0.0,0.0,0
11939,0.0,0.0,0.0,0.0,562468144.0,17.356450838342,1
11940,0.0,0.0,0.0,0.0,0.0,0.0,0
11941,0.0,0.0,0.0,8347525.0,0.0,16.037323352197927,1
11942,0.0,0.0,0.0,0.0,90722690.0,18.77109920686675,1
11943,0.0,0.0,0.0,579855.0,0.0,15.562216871699805,1
11944,0.0,0.0,0.0,0.0,2957558300.0,17.565294900498646,1
11945,0.0,3897702.0,0.0,240460.0,0.0,13.903004818346949,1
11946,0.0,0.0,29417000.0,780210.0,0.0,15.293034968282893,1
11949,0.0,0.0,0.0,27950.0,2785518287.0,0.0,0
11950,0.0,2640000.0,0.0,0.0,0.0,15.085973384260758,1
11951,0.0,0.0,0.0,0.0,2514042533.0,17.945830846496047,1
11952,0.0,0.0,0.0,185830.0,0.0,14.881881295703108,1
11956,0.0,0.0,0.0,0.0,0.0,17.590049753102697,1
11958,0.0,267627.0,0.0,6963015.0,579861029.0,0.0,0
11959,0.0,0.0,0.0,0.0,0.0,14.094433884343676,1
11961,0.0,1703426.0,0.0,4155.0,63340.0,18.14382006841009,1
11962,0.0,0.0,0.0,0.0,0.0,0.0,0
11964,0.0,0.0,52600000.0,11735600.0,0.0,18.234477772203764,1
11965,30029604.0,0.0,0.0,1097970.0,0.0,0.0,0
11966,0.0,0.0,0.0,0.0,0.0,0.0,0
11967,0.0,0.0,0.0,0.0,699152992.0,0.0,0
11968,0.0,0.0,0.0,0.0,0.0,16.459301239004493,1
11969,0.0,0.0,0.0,526615.0,201356.0,16.289007530904883,1
11970,0.0,2500000.0,0.0,0.0,0.0,16.051224384417974,1
11971,0.0,0.0,0.0,11792298.0,0.0,16.710603321024635,1
11972,0.0,0.0,0.0,0.0,28698792.0,0.0,0
11974,0.0,116983320.0,0.0,0.0,4053271272.0,15.346342613293807,1
11975,0.0,0.0,0.0,0.0,1290236864.0,16.532636185850535,1
11976,0.0,1160590.0,0.0,0.0,2065467.0,17.30210159770302,1
11977,0.0,0.0,0.0,0.0,427595602.0,0.0,0
11978,0.0,0.0,0.0,0.0,0.0,13.339318218092634,1
11979,0.0,0.0,0.0,0.0,292789877.0,0.0,0
11980,0.0,0.0,0.0,0.0,63976800.0,16.093718221192624,1
11982,0.0,136333140.0,0.0,1287170.0,0.0,16.283997048455902,1
11983,0.0,0.0,0.0,0.0,582409138.0,17.814289991218608,1
11984,0.0,0.0,0.0,0.0,25668073.0,19.178531214887187,1
11985,0.0,86761940.0,0.0,2470895.0,0.0,13.737395491196644,1
11987,0.0,0.0,0.0,1130.0,0.0,14.74241595442851,1
11988,0.0,0.0,0.0,1879695.0,11999651924.0,15.460578707036849,1
11990,0.0,0.0,0.0,380610.0,0.0,15.817845057850404,1
11991,0.0,0.0,0.0,15832.0,0.0,0.0,0
11992,0.0,0.0,0.0,0.0,0.0,18.460678261084528,1
11993,0.0,0.0,0.0,0.0,28376554.0,16.644231295949872,1
11994,0.0,0.0,0.0,0.0,175888650.0,16.116965712818597,1
11995,0.0,0.0,47436000.0,845750.0,97610002.0,0.0,0
11996,0.0,0.0,0.0,0.0,214552942.0,15.690339380718068,1
11998,0.0,0.0,0.0,0.0,2587600.0,16.13712170228762,1
11999,0.0,0.0,0.0,0.0,0.0,0.0,0
12000,0.0,0.0,0.0,2752.0,0.0,0.0,0
12001,0.0,5225960.0,0.0,0.0,414612140.0,0.0,0
12002,0.0,0.0,0.0,0.0,3230017794.0,15.396593027829065,1
12003,0.0,0.0,0.0,0.0,71354267.0,15.974147563892892,1
12004,0.0,0.0,0.0,0.0,62673725.0,14.982296004468102,1
12006,0.0,12123557.0,0.0,1271515.0,20306866689.0,0.0,0
12007,10057076.0,0.0,0.0,0.0,0.0,13.368007090864447,1
12008,0.0,0.0,0.0,148427720.0,135192489.0,13.762889013421864,1
12011,0.0,500000.0,0.0,0.0,0.0,13.989734416720614,1
12012,0.0,0.0,0.0,0.0,0.0,14.476395359911404,1
12013,0.0,0.0,0.0,0.0,13679580.0,0.0,0
12014,0.0,35495159.0,17815466.0,101624180.0,1724634578.0,0.0,0
12015,0.0,0.0,0.0,0.0,0.0,18.47799468680816,1
12016,0.0,0.0,0.0,169729.0,0.0,16.79250792400639,1
12017,0.0,0.0,0.0,0.0,0.0,0.0,0
12018,0.0,269253294.0,0.0,0.0,609968968.0,16.453636882900568,1
12019,0.0,0.0,0.0,3520740.0,0.0,15.80518602285964,1
12020,0.0,224904333.0,0.0,1374400.0,0.0,0.0,0
12021,0.0,39692366.0,0.0,0.0,4827511489.0,0.0,0
12023,0.0,0.0,0.0,16185863.0,1253957172.0,18.92869982907054,1
12025,0.0,0.0,0.0,0.0,41177834.0,16.385667027165553,1
12026,0.0,35918400.0,0.0,0.0,0.0,14.893518017658463,1
12027,0.0,0.0,0.0,0.0,0.0,16.93698552708744,1
12028,0.0,0.0,0.0,0.0,214595124.0,16.60763140523152,1
12029,0.0,0.0,0.0,0.0,0.0,16.221142371856402,1
12030,0.0,0.0,0.0,0.0,0.0,12.947971894295812,1
12031,0.0,0.0,0.0,2875.0,0.0,0.0,0
12032,0.0,0.0,53191620.0,0.0,0.0,15.909098564893524,1
12033,0.0,0.0,5139856.0,0.0,4857641.0,15.568906639763634,1
12034,0.0,0.0,0.0,1444690.0,0.0,17.496453526327095,1
12035,0.0,0.0,0.0,0.0,1070462232.0,17.014567765008447,1
12036,0.0,84640000.0,0.0,0.0,948000.0,15.691360837921662,1
12037,0.0,0.0,0.0,0.0,0.0,14.64324850731161,1
12038,0.0,0.0,0.0,0.0,261972868.0,0.0,0
12039,0.0,29961706.0,1663864183.0,441299866.0,54141838.0,14.602118481902087,1
12041,15760166.0,0.0,0.0,0.0,0.0,16.9037405600867,1
12042,0.0,0.0,0.0,2740.0,0.0,16.935675752042403,1
12043,0.0,0.0,0.0,1383960.0,0.0,14.779476928392956,1
12044,0.0,2167133.0,0.0,2400630.0,15005254.0,17.492556597585427,1
12045,0.0,35400000.0,0.0,105775775.0,0.0,17.912771297338864,1
12046,0.0,17872900.0,0.0,0.0,0.0,14.461992140864206,1
12047,0.0,75084119.0,0.0,2487525.0,72711091.0,13.202988069538204,1
12048,0.0,600620000.0,0.0,0.0,0.0,0.0,0
12050,0.0,84121900.0,2788800.0,0.0,8931300.0,15.725442172320989,1
12052,0.0,0.0,0.0,0.0,0.0,16.81601651931846,1
12053,0.0,0.0,34280867.0,0.0,0.0,15.46978530664491,1
12054,0.0,0.0,0.0,0.0,2638902864.0,0.0,0
12055,0.0,0.0,0.0,4383404.0,5548928356.0,0.0,0
12056,0.0,0.0,0.0,0.0,72575851.0,11.55618608362813,1
12057,0.0,0.0,0.0,0.0,2006934063.0,0.0,0
12058,0.0,0.0,0.0,0.0,7241000.0,16.31728448537016,1
12059,0.0,0.0,0.0,162480.0,0.0,19.725053381069397,1
12060,0.0,3139703401.0,0.0,0.0,4232235067.0,17.35453694261356,1
12061,0.0,74865324.0,0.0,655.0,330750.0,12.857861229291274,1
12064,0.0,0.0,0.0,0.0,0.0,0.0,0
12066,0.0,0.0,0.0,0.0,1310000.0,17.516483243299266,1
12069,0.0,0.0,0.0,0.0,0.0,14.177830140911029,1
12070,0.0,0.0,0.0,0.0,221376100.0,18.295709941833014,1
12073,0.0,40700000.0,0.0,1741374.0,54535500398.0,0.0,0
12074,31610493.0,49165768.0,0.0,0.0,0.0,13.84905654643485,1
12077,0.0,0.0,0.0,0.0,116672669.0,0.0,0
12078,0.0,0.0,0.0,0.0,54994800.0,15.188730571066875,1
12079,0.0,0.0,0.0,0.0,411717929.0,17.182928449466456,1
12080,0.0,1713600.0,0.0,0.0,1713600.0,15.701405881382522,1
12081,0.0,3366000.0,0.0,0.0,0.0,14.665042064762096,1
12082,0.0,183576046.0,0.0,0.0,2159812382.0,0.0,0
12083,0.0,0.0,0.0,55017.0,853204609.0,20.14422289623043,1
12085,0.0,0.0,0.0,62036050.0,0.0,20.013704614025947,1
12086,0.0,533543812.0,0.0,0.0,20449593.0,16.348607350675117,1
12087,0.0,0.0,0.0,218740.0,0.0,14.032313248443804,1
12088,0.0,28147600.0,0.0,0.0,0.0,14.921899860446313,1
12090,0.0,432342717.0,0.0,4705445.0,1154815867.0,19.633263862898733,1
12091,0.0,0.0,0.0,0.0,3342470733.0,17.400224754037538,1
12092,0.0,2575000.0,0.0,1647025.0,0.0,14.55356465836483,1
12094,0.0,0.0,0.0,0.0,40102473.0,17.02402424079672,1
12095,0.0,129537539.0,0.0,6350685.0,0.0,16.93116783818263,1
12096,0.0,0.0,0.0,0.0,12666968.0,0.0,0
12097,0.0,0.0,0.0,0.0,0.0,14.368815617934876,1
12098,0.0,0.0,0.0,775.0,0.0,0.0,0
12100,0.0,0.0,0.0,1249945.0,11499314.0,0.0,0
12102,0.0,3861843.0,0.0,0.0,0.0,14.012066161674936,1
12103,0.0,2240400.0,0.0,0.0,5656400.0,18.61136368011546,1
12104,0.0,13921523.0,0.0,0.0,0.0,15.831404287592187,1
12105,0.0,241036968.0,0.0,3655560.0,881148.0,15.944861993824697,1
12106,0.0,0.0,0.0,0.0,280098400.0,16.817119728679085,1
12107,0.0,36964000.0,0.0,0.0,0.0,18.415413144478755,1
12108,0.0,1484000.0,0.0,111750.0,0.0,14.071186350543096,1
12109,0.0,329590152.0,0.0,0.0,5120630138.0,0.0,0
12110,0.0,349767120.0,0.0,0.0,132034017.0,0.0,0
12111,0.0,23739733.0,0.0,15601355.0,0.0,17.35071684322444,1
12112,0.0,0.0,0.0,0.0,13038733.0,15.9489615955641,1
12113,0.0,31202000.0,0.0,0.0,0.0,15.07379738468153,1
12114,0.0,0.0,0.0,0.0,16110058.0,15.890123334902372,1
12115,0.0,0.0,0.0,0.0,367221824.0,16.92805855503463,1
12116,0.0,8630000.0,0.0,711140.0,2231308250.0,16.265322012933495,1
12117,0.0,0.0,0.0,0.0,507990000.0,17.22559942627349,1
12118,0.0,44215244.0,0.0,0.0,0.0,15.110341007896107,1
12119,0.0,0.0,0.0,0.0,159667628.0,0.0,0
12120,0.0,12229520.0,0.0,0.0,64270052.0,17.38826945311633,1
12121,0.0,0.0,0.0,0.0,121939748.0,0.0,0
12122,0.0,3136000.0,0.0,0.0,0.0,14.934638618273487,1
12123,0.0,13527213.0,0.0,0.0,5074733.0,0.0,0
12124,0.0,0.0,0.0,0.0,1297500.0,18.23564822782652,1
12125,0.0,0.0,0.0,0.0,439765167.0,0.0,0
12126,0.0,405262440.0,0.0,0.0,6675000.0,18.904075424019226,1
12127,0.0,0.0,0.0,59825.0,0.0,14.567319022488913,1
12128,0.0,0.0,0.0,0.0,0.0,0.0,0
12129,0.0,0.0,0.0,0.0,41076255.0,0.0,0
12131,0.0,0.0,0.0,0.0,21438800.0,15.021274157858233,1
12132,0.0,0.0,0.0,0.0,239965841.0,16.02822137979516,1
12133,0.0,0.0,0.0,0.0,0.0,15.22546040868251,1
12134,0.0,49808700.0,0.0,0.0,214598.0,15.676348383914206,1
12135,0.0,0.0,0.0,0.0,1419019217.0,19.587052679109085,1
12136,0.0,0.0,0.0,0.0,237115853.0,0.0,0
12139,0.0,0.0,0.0,0.0,1471936168.0,0.0,0
12140,0.0,0.0,0.0,43210.0,0.0,15.142221036760454,1
12141,0.0,112942992.0,0.0,0.0,50819625.0,16.381579903389692,1
12142,0.0,0.0,0.0,0.0,2358000.0,0.0,0
12145,0.0,92726010.0,96474155.0,0.0,25151285190.0,0.0,0
12146,0.0,13952200.0,0.0,0.0,1584000.0,0.0,0
12147,0.0,0.0,0.0,0.0,12583080.0,14.325662955164109,1
12148,0.0,794240.0,0.0,0.0,700816836.0,17.851536733838373,1
12149,0.0,0.0,0.0,0.0,919528286.0,16.82923858229777,1
12150,0.0,0.0,0.0,0.0,67731200.0,0.0,0
12151,0.0,0.0,0.0,0.0,217963933.0,18.578332701432807,1
12152,0.0,0.0,0.0,0.0,50196667.0,15.536944661185885,1
